intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
13430000,0.006627647604571745,0.1436517274574821,0.1436517274574821,0.0069002723115655345,GCA_000382605.1.fna,,f8d0f4c8,93490000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
2630000,0.0013501581173764837,0.6188235294117647,0.6188235294117647,0.0013512819195396393,GCA_002928325.1.fna,,a79ac191,4250000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
1260000,0.0006460776421242623,0.24277456647398843,0.24277456647398843,0.0006473822124030211,GCA_002928355.1.fna,,faaad7ff,5190000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
1230000,0.0006306043034898565,0.2261029411764706,0.2261029411764706,0.0006319683502029492,GCA_002928365.1.fna,,491c7c35,5440000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
1270000,0.000651121775152783,0.23302752293577983,0.23302752293577983,0.0006525201664697118,GCA_011752515.1.fna,,5ff02c7c,5450000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
1260000,0.0006460776421242623,0.24277456647398843,0.24277456647398843,0.0006473822124030211,GCA_011752575.1.fna,,faaad7ff,5190000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
500000,0.000256249935937516,0.09225092250922509,0.09225092250922509,0.0002568977033345322,GCA_011752615.1.fna,,75037606,5420000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
950000,0.00048691979662128916,0.16695957820738136,0.16695957820738136,0.0004881056363356112,GCA_011752625.1.fna,,efd871c1,5690000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
1220000,0.0006255640331446386,0.2364341085271318,0.2364341085271318,0.0006268303961362585,GCA_011752635.1.fna,,dea459ea,5160000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
2430000,0.0012474716880396728,0.597051597051597,0.597051597051597,0.0012485228382058265,GCA_011752675.1.fna,,68400367,4070000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
1070000,0.0005484507547605013,0.18706293706293706,0.18706293706293706,0.0005497610851358989,GCA_011752685.1.fna,,5effad17,5720000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
80000,4.0987806127677014e-05,0.014336917562724014,0.014336917562724014,4.1103632533525154e-05,GCA_011752715.1.fna,,3f9535a0,5580000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
80000,4.0987806127677014e-05,0.014336917562724014,0.014336917562724014,4.1103632533525154e-05,GCA_011752735.1.fna,,3f9535a0,5580000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
60000,3.075062270010968e-05,0.012145748987854251,0.012145748987854251,3.082772440014386e-05,GCA_011752745.1.fna,,e9ee7271,4940000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
70000,3.587057895114427e-05,0.01338432122370937,0.01338432122370937,3.5965678466834504e-05,GCA_011752755.1.fna,,c2868438,5230000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
20000,1.0250312634535353e-05,0.004098360655737705,0.004098360655737705,1.0275908133381288e-05,GCA_011752765.1.fna,,322a110d,4880000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
20000,1.0250155033594883e-05,0.004073319755600814,0.004073319755600814,1.0275908133381288e-05,GCA_011752815.1.fna,,ff3e1930,4910000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
40000,2.0503988025670993e-05,0.008733624454148471,0.008733624454148471,2.0551816266762577e-05,GCA_011752835.1.fna,,2a5f74a7,4580000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
60000,3.0754878492600886e-05,0.01284796573875803,0.01284796573875803,3.082772440014386e-05,GCA_011752845.1.fna,,04760ff8,4670000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
50000,2.5626306941654024e-05,0.01026694045174538,0.01026694045174538,2.568977033345322e-05,GCA_011752855.1.fna,,f74384a2,4870000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
50000,2.5626175600805688e-05,0.010245901639344262,0.010245901639344262,2.568977033345322e-05,GCA_011752865.1.fna,,0a5d5582,4880000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.1168169305238595e-06,0.0012422360248447205,0.0012422360248447205,5.137954066690644e-06,GCA_011752985.1.fna,,2163b024,8050000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.1164242334317394e-06,0.0012195121951219512,0.0012195121951219512,5.137954066690644e-06,GCA_011753035.1.fna,,f9a0dfd9,8200000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.116136293870869e-06,0.0012033694344163659,0.0012033694344163659,5.137954066690644e-06,GCA_011753045.1.fna,,7b878cd7,8310000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.116974026239843e-06,0.0012515644555694619,0.0012515644555694619,5.137954066690644e-06,GCA_011753075.1.fna,,ed17eed3,7990000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.118728917235272e-06,0.001366120218579235,0.001366120218579235,5.137954066690644e-06,GCA_011753085.1.fna,,3017937e,7320000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.116214819627846e-06,0.0012077294685990338,0.0012077294685990338,5.137954066690644e-06,GCA_011753135.1.fna,,68009c3d,8280000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.116240995415848e-06,0.0012091898428053204,0.0012091898428053204,5.137954066690644e-06,GCA_011753145.1.fna,,6761aa32,8270000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.1171573167673895e-06,0.0012626262626262627,0.0012626262626262627,5.137954066690644e-06,GCA_011753155.1.fna,,96e91579,7920000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.117209687901381e-06,0.0012658227848101266,0.0012658227848101266,5.137954066690644e-06,GCA_011753175.1.fna,,f7d1633b,7900000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.122478459978076e-06,0.001697792869269949,0.001697792869269949,5.137954066690644e-06,GCA_011753195.1.fna,,90bbfc5c,5890000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
100000,5.1287837602191015e-05,0.027932960893854747,0.027932960893854747,5.137954066690644e-05,GCA_011753235.1.fna,,f7337aa9,3580000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
10000,5.1271534044298605e-06,0.0024330900243309003,0.0024330900243309003,5.137954066690644e-06,GCA_011753255.1.fna,,22677795,4110000,11231.7.197622.CGTACG.fastq.gz.abundtrim,,96cc9d49,1946300000
