intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
13750000,0.015118030587898979,0.10687912942090945,0.015118030587898979,0.015118030587898979,,,,GCA_022457215.1.fna,input_sig/GCA_022457215.1.fna.k51.sig,61a8610e5b1824da60ba94cea13b0942,0.10687912942090945,13750000,0,10550000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
4270000,0.004694835680751174,0.8786008230452675,0.004694835680751174,0.004694835680751174,,,,GCF_011044475.1.fna,input_sig/GCF_011044475.1.fna.k51.sig,0a3a4ba8cd342941787f000be36b100e,0.8786008230452675,4270000,1,6280000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
8190000,0.009004848764719464,0.018932506150390417,0.001946102846587723,0.001946102846587723,,,,GCA_000382605.1.fna,input_sig/GCA_000382605.1.fna.k51.sig,f8d0f4c8aeaf1197cd6a346e63a4192c,0.08760295218739972,1770000,2,4510000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
1530000,0.0016822244945080317,0.3097165991902834,0.0016822244945080317,0.0016822244945080317,,,,GCA_011752745.1.fna,input_sig/GCA_011752745.1.fna.k51.sig,e9ee7271a108a5cb0d4a949cda15c65f,0.3097165991902834,1530000,3,2980000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
1270000,0.001396356279755033,0.15282791817087846,0.001396356279755033,0.001396356279755033,,,,GCA_011753045.1.fna,input_sig/GCA_011753045.1.fna.k51.sig,7b878cd72981707a942b35d7c2904ac8,0.15282791817087846,1270000,4,1710000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
760000,0.000835614781585689,0.07923497267759563,0.0006377060175259205,0.0006377060175259205,,,,GCA_011753085.1.fna,input_sig/GCA_011753085.1.fna.k51.sig,3017937ecd1c380344c7c1062832e2f7,0.10382513661202186,580000,5,1130000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
280000,0.00030785807742630646,0.06588235294117648,0.00030785807742630646,0.00030785807742630646,,,,GCA_002928325.1.fna,input_sig/GCA_002928325.1.fna.k51.sig,a79ac191490384b6201aa780a4f57d89,0.06588235294117648,280000,6,850000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
350000,0.0003848225967828831,0.04925053533190578,0.00025288342074303744,0.00025288342074303744,,,,GCA_011752845.1.fna,input_sig/GCA_011752845.1.fna.k51.sig,04760ff86fa214b2a2b4772ac5a1949f,0.07494646680942184,230000,7,620000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
210000,0.00023089355806972986,0.03302752293577982,0.00019790876405976845,0.00019790876405976845,,,,GCA_011752515.1.fna,input_sig/GCA_011752515.1.fna.k51.sig,5ff02c7c8a39597507e8ab1bf06be035,0.03853211009174312,180000,8,440000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
110000,0.00012094424470319183,0.014336917562724014,8.795945069323042e-05,8.795945069323042e-05,,,,GCA_011752715.1.fna,input_sig/GCA_011752715.1.fna.k51.sig,3f9535a0c8ccbf51c0959fa59f2f6024,0.01971326164874552,80000,9,360000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
250000,0.00027487328341634505,0.007371007371007371,3.2984794009961406e-05,3.2984794009961406e-05,,,,GCA_011752675.1.fna,input_sig/GCA_011752675.1.fna.k51.sig,684003673069dd77e08162eee740329b,0.06142506142506143,30000,10,330000,11254.5.198435.CGATGT.fastq.gz.abundtrim,,ce1d1b19,909510000
