intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
6530000,0.05362128428313352,0.18753589890867317,0.0698470424644347,0.18753589890867317,GCA_000382605.1.fna,,f8d0f4c8,93490000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.0002560163850486431,0.002352941176470588,0.002352941176470588,0.0002871912693854107,GCA_002928325.1.fna,,a79ac191,4250000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
50000,0.0012512512512512512,0.009633911368015413,0.009633911368015413,0.0014359563469270534,GCA_002928355.1.fna,,faaad7ff,5190000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
30000,0.0007457121551081282,0.0055147058823529415,0.0055147058823529415,0.0008615738081562321,GCA_002928365.1.fna,,491c7c35,5440000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
50000,0.0012431626056688214,0.009174311926605505,0.009174311926605505,0.0014359563469270534,GCA_011752515.1.fna,,5ff02c7c,5450000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.0002495632642874969,0.0019011406844106464,0.0019011406844106464,0.0002871912693854107,GCA_011752525.1.fna,,62b7c670,5260000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
50000,0.0012512512512512512,0.009633911368015413,0.009633911368015413,0.0014359563469270534,GCA_011752575.1.fna,,faaad7ff,5190000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
40000,0.00100150225338007,0.007751937984496124,0.007751937984496124,0.0011487650775416428,GCA_011752635.1.fna,,dea459ea,5160000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.000257201646090535,0.002457002457002457,0.002457002457002457,0.0002871912693854107,GCA_011752675.1.fna,,68400367,4070000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
30000,0.0007405578869414959,0.005244755244755245,0.005244755244755245,0.0008615738081562321,GCA_011752685.1.fna,,5effad17,5720000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
20000,0.0004952947003467063,0.0035842293906810036,0.0035842293906810036,0.0005743825387708214,GCA_011752715.1.fna,,3f9535a0,5580000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
20000,0.0004952947003467063,0.0035842293906810036,0.0035842293906810036,0.0005743825387708214,GCA_011752735.1.fna,,3f9535a0,5580000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
140000,0.0035335689045936395,0.02834008097165992,0.02834008097165992,0.00402067777139575,GCA_011752745.1.fna,,e9ee7271,4940000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
20000,0.0004996252810392206,0.0038240917782026767,0.0038240917782026767,0.0005743825387708214,GCA_011752755.1.fna,,c2868438,5230000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.00025176233635448137,0.002036659877800407,0.002036659877800407,0.0002871912693854107,GCA_011752815.1.fna,,ff3e1930,4910000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.0002538715410002539,0.002183406113537118,0.002183406113537118,0.0002871912693854107,GCA_011752835.1.fna,,2a5f74a7,4580000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.00025329280648429586,0.0021413276231263384,0.0021413276231263384,0.0002871912693854107,GCA_011752845.1.fna,,04760ff8,4670000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.00025201612903225806,0.002053388090349076,0.002053388090349076,0.0002871912693854107,GCA_011752855.1.fna,,f74384a2,4870000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.0002519526329050139,0.0020491803278688526,0.0020491803278688526,0.0002871912693854107,GCA_011752865.1.fna,,0a5d5582,4880000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.00023736055067647758,0.001366120218579235,0.001366120218579235,0.0002871912693854107,GCA_011753085.1.fna,,3017937e,7320000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.0002457002457002457,0.001697792869269949,0.001697792869269949,0.0002871912693854107,GCA_011753195.1.fna,,90bbfc5c,5890000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.00025693730729701953,0.0024330900243309003,0.0024330900243309003,0.0002871912693854107,GCA_011753255.1.fna,,22677795,4110000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
20000,0.00044375416019525185,0.0019474196689386564,0.0019474196689386564,0.0005743825387708214,GCA_011754595.1.fna,,e1e75b9f,10270000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
13140000,0.08740770305328278,0.3773693279724296,0.1021375825884182,0.3773693279724296,GCA_022457215.1.fna,,61a8610e,128650000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.0001589825119236884,0.000355998576005696,0.000355998576005696,0.0002871912693854107,GCF_000001985.1_JCVI-PMFA1-2.0_genomic.fna,,48644860,28090000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
10000,0.0002176278563656148,0.0008976660682226212,0.0008976660682226212,0.0002871912693854107,GCF_000002515.2_ASM251v1_genomic.fna,,2986809d,11140000,FG1.fastq.gz.abundtrim,,c5a26b43,34820000
