intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
230000,0.00014354813543454516,0.002460156166434913,0.002460156166434913,0.0001524198304826407,GCA_000382605.1.fna,,f8d0f4c8,93490000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
3870000,0.002563983648807118,0.9105882352941177,0.9105882352941177,0.0025646293215992153,GCA_002928325.1.fna,,a79ac191,4250000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
2880000,0.0019056441474227487,0.5549132947976878,0.5549132947976878,0.0019085613556087185,GCA_002928355.1.fna,,faaad7ff,5190000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
2880000,0.0019053289669544507,0.5294117647058824,0.5294117647058824,0.0019085613556087185,GCA_002928365.1.fna,,491c7c35,5440000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
2860000,0.0018920599637465433,0.5247706422018349,0.5247706422018349,0.0018953074573058802,GCA_011752515.1.fna,,5ff02c7c,5450000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
2880000,0.0019056441474227487,0.5549132947976878,0.5549132947976878,0.0019085613556087185,GCA_011752575.1.fna,,faaad7ff,5190000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.603275224511358e-06,0.0018450184501845018,0.0018450184501845018,6.626949151419161e-06,GCA_011752615.1.fna,,75037606,5420000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
60000,3.961389655491146e-05,0.01054481546572935,0.01054481546572935,3.976169490851497e-05,GCA_011752625.1.fna,,efd871c1,5690000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
2760000,0.0018261335591740055,0.5348837209302325,0.5348837209302325,0.0018290379657916885,GCA_011752635.1.fna,,dea459ea,5160000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
3620000,0.002398240407038372,0.8894348894348895,0.8894348894348895,0.0023989555928137364,GCA_011752675.1.fna,,68400367,4070000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
70000,4.621560238736597e-05,0.012237762237762238,0.012237762237762238,4.6388644059934126e-05,GCA_011752685.1.fna,,5effad17,5720000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
60000,3.961677374200236e-05,0.010752688172043012,0.010752688172043012,3.976169490851497e-05,GCA_011752715.1.fna,,3f9535a0,5580000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
60000,3.961677374200236e-05,0.010752688172043012,0.010752688172043012,3.976169490851497e-05,GCA_011752735.1.fna,,3f9535a0,5580000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
430000,0.0002841096795507103,0.08704453441295547,0.08704453441295547,0.00028495881351102393,GCA_011752745.1.fna,,e9ee7271,4940000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
60000,3.962593120938342e-05,0.011472275334608031,0.011472275334608031,3.976169490851497e-05,GCA_011752755.1.fna,,c2868438,5230000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
60000,3.963509291126363e-05,0.012295081967213115,0.012295081967213115,3.976169490851497e-05,GCA_011752765.1.fna,,322a110d,4880000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
30000,1.981676101646773e-05,0.006109979633401222,0.006109979633401222,1.9880847454257484e-05,GCA_011752815.1.fna,,ff3e1930,4910000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
40000,2.64282835490542e-05,0.008733624454148471,0.008733624454148471,2.6507796605676645e-05,GCA_011752835.1.fna,,2a5f74a7,4580000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
300000,0.00019823439234550934,0.06423982869379015,0.06423982869379015,0.00019880847454257483,GCA_011752845.1.fna,,04760ff8,4670000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
30000,1.9817284635659223e-05,0.006160164271047228,0.006160164271047228,1.9880847454257484e-05,GCA_011752855.1.fna,,f74384a2,4870000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
30000,1.9817153728267187e-05,0.006147540983606557,0.006147540983606557,1.9880847454257484e-05,GCA_011752865.1.fna,,0a5d5582,4880000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
120000,7.917969832534938e-05,0.017991004497751123,0.017991004497751123,7.952338981702994e-05,GCA_011752945.1.fna,,231cbdcc,6670000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
50000,3.296000632832122e-05,0.006211180124223602,0.006211180124223602,3.3134745757095805e-05,GCA_011752985.1.fna,,2163b024,8050000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
130000,8.5758201452612e-05,0.01849217638691323,0.01849217638691323,8.61503389684491e-05,GCA_011752995.1.fna,,b287aafd,7030000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
50000,3.295674756449636e-05,0.006097560975609756,0.006097560975609756,3.3134745757095805e-05,GCA_011753035.1.fna,,f9a0dfd9,8200000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.590697888999466e-06,0.0012033694344163659,0.0012033694344163659,6.626949151419161e-06,GCA_011753045.1.fna,,7b878cd7,8310000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
50000,3.296131001430521e-05,0.006257822277847309,0.006257822277847309,3.3134745757095805e-05,GCA_011753075.1.fna,,ed17eed3,7990000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
20000,1.3190088967150083e-05,0.00273224043715847,0.00273224043715847,1.3253898302838322e-05,GCA_011753085.1.fna,,3017937e,7320000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.5908282034720485e-06,0.0012077294685990338,0.0012077294685990338,6.626949151419161e-06,GCA_011753135.1.fna,,68009c3d,8280000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.590871642774757e-06,0.0012091898428053204,0.0012091898428053204,6.626949151419161e-06,GCA_011753145.1.fna,,6761aa32,8270000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
50000,3.2962831111638516e-05,0.006313131313131313,0.006313131313131313,3.3134745757095805e-05,GCA_011753155.1.fna,,96e91579,7920000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
50000,3.2963265736663064e-05,0.006329113924050633,0.006329113924050633,3.3134745757095805e-05,GCA_011753175.1.fna,,f7d1633b,7900000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.601226507885165e-06,0.001697792869269949,0.001697792869269949,6.626949151419161e-06,GCA_011753195.1.fna,,90bbfc5c,5890000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
1530000,0.0010125476493011436,0.4273743016759777,0.4273743016759777,0.0010139232201671316,GCA_011753235.1.fna,,f7337aa9,3580000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
80000,5.2659987624902906e-05,0.007789678675754625,0.007789678675754625,5.301559321135329e-05,GCA_011754595.1.fna,,e1e75b9f,10270000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
340000,0.0002076589507115373,0.002642829382044306,0.002642829382044306,0.00022531627114825148,GCA_022457215.1.fna,,61a8610e,128650000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.482603932347545e-06,0.0002975304968759298,0.0002975304968759298,6.626949151419161e-06,GCF_000182895.1_CC3_genomic.fna,,18d54dcd,33610000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.418526434701121e-06,0.00020403999183840033,0.00020403999183840033,6.626949151419161e-06,GCF_001831195.1_CORC01_genomic.fna,,e45774aa,49010000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
50000,3.301485007956579e-05,0.009041591320072333,0.009041591320072333,3.3134745757095805e-05,GCF_009648975.1.fna,,23562a2a,5530000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
3570000,0.0023638000900495274,0.7345679012345679,0.7345679012345679,0.0023658208470566404,GCF_011044475.1.fna,,0a3a4ba8,4860000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.443382002345391e-06,0.00023255813953488373,0.00023255813953488373,6.626949151419161e-06,GCF_012971845.1_ASM1297184v1_genomic.fna,,8110f513,43000000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.413751082320495e-06,0.00019932230416583617,0.00019932230416583617,6.626949151419161e-06,GCF_014066305.1_Lecol_v1.0_genomic.fna,,552b6af7,50170000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.509823323395003e-06,0.0003681885125184094,0.0003681885125184094,6.626949151419161e-06,GCF_015533775.1_ASM1553377v1_genomic.fna,,ed31fc4d,27160000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.424794567193714e-06,0.0002105706464518846,0.0002105706464518846,6.626949151419161e-06,GCF_022495145.1_Xylbam139988_1_genomic.fna,,c396c270,47490000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.433764395547835e-06,0.0002206531332744925,0.0002206531332744925,6.626949151419161e-06,GCF_900067095.1_F._proliferatum_ET1_version_1_genomic.fna,,30f69fb9,45320000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.501696942902098e-06,0.000343878954607978,0.000343878954607978,6.626949151419161e-06,ICBG2046.fna,,b78f627e,29080000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
20000,1.301447860745079e-05,0.0007199424046076314,0.0007199424046076314,1.3253898302838322e-05,ICBG2047.fna,,731bd216,27780000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.504318867728172e-06,0.00035137034434293746,0.00035137034434293746,6.626949151419161e-06,ICBG731.fna,,214eb090,28460000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
10000,6.502077413733688e-06,0.00034494653328734045,0.00034494653328734045,6.626949151419161e-06,ICBG736.fna,,91f1bae0,28990000,11231.5.197616.GTCCGC.fastq.gz.abundtrim,,bf89a757,1508990000
