intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
4900000,0.0026058285471176348,0.05241202267622205,0.05241202267622205,0.002734664947734414,GCA_000382605.1.fna,,f8d0f4c8,93490000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
1270000,0.0007076036750817645,0.2988235294117647,0.2988235294117647,0.0007087805068617766,GCA_002928325.1.fna,,a79ac191,4250000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
850000,0.0004732344180608524,0.16377649325626203,0.16377649325626203,0.0004743806541988269,GCA_002928355.1.fna,,faaad7ff,5190000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
860000,0.00047873791325937017,0.15808823529411764,0.15808823529411764,0.00047996160307175426,GCA_002928365.1.fna,,491c7c35,5440000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
780000,0.00043418240114000714,0.14311926605504588,0.14311926605504588,0.0004353140120883353,GCA_011752515.1.fna,,5ff02c7c,5450000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.564644474864501e-06,0.0019011406844106464,0.0019011406844106464,5.580948872927375e-06,GCA_011752525.1.fna,,62b7c670,5260000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
850000,0.0004732344180608524,0.16377649325626203,0.16377649325626203,0.0004743806541988269,GCA_011752575.1.fna,,faaad7ff,5190000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.11283600692184e-05,0.0036900369003690036,0.0036900369003690036,1.116189774585475e-05,GCA_011752615.1.fna,,75037606,5420000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
180000,0.0001001491108984488,0.03163444639718805,0.03163444639718805,0.00010045707971269275,GCA_011752625.1.fna,,efd871c1,5690000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
750000,0.0004175435080335371,0.14534883720930233,0.14534883720930233,0.0004185711654695531,GCA_011752635.1.fna,,dea459ea,5160000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
1220000,0.0006797945014654586,0.29975429975429974,0.29975429975429974,0.0006808757624971398,GCA_011752675.1.fna,,68400367,4070000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
440000,0.00024484026954687854,0.07692307692307693,0.07692307692307693,0.00024556175040880453,GCA_011752685.1.fna,,5effad17,5720000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
330000,0.00018363326767052853,0.05913978494623656,0.05913978494623656,0.00018417131280660338,GCA_011752715.1.fna,,3f9535a0,5580000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
330000,0.00018363326767052853,0.05913978494623656,0.05913978494623656,0.00018417131280660338,GCA_011752735.1.fna,,3f9535a0,5580000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
100000,5.5659143405782986e-05,0.020242914979757085,0.020242914979757085,5.5809488729273753e-05,GCA_011752745.1.fna,,e9ee7271,4940000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
310000,0.0001725356620082038,0.05927342256214149,0.05927342256214149,0.00017300941506074864,GCA_011752755.1.fna,,c2868438,5230000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
70000,3.896205096236266e-05,0.014344262295081968,0.014344262295081968,3.9066642110491624e-05,GCA_011752765.1.fna,,322a110d,4880000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.565728470370845e-06,0.002036659877800407,0.002036659877800407,5.580948872927375e-06,GCA_011752815.1.fna,,ff3e1930,4910000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
30000,1.6700438664855595e-05,0.006550218340611353,0.006550218340611353,1.6742846618782126e-05,GCA_011752835.1.fna,,2a5f74a7,4580000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
60000,3.33997617483662e-05,0.01284796573875803,0.01284796573875803,3.348569323756425e-05,GCA_011752845.1.fna,,04760ff8,4670000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1131766722696558e-05,0.004106776180698152,0.004106776180698152,1.116189774585475e-05,GCA_011752855.1.fna,,f74384a2,4870000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1131704764926225e-05,0.004098360655737705,0.004098360655737705,1.116189774585475e-05,GCA_011752865.1.fna,,0a5d5582,4880000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1120625423973844e-05,0.0029985007496251873,0.0029985007496251873,1.116189774585475e-05,GCA_011752945.1.fna,,231cbdcc,6670000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.55601855710198e-06,0.0012422360248447205,0.0012422360248447205,5.580948872927375e-06,GCA_011752985.1.fna,,2163b024,8050000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1118399839895042e-05,0.002844950213371266,0.002844950213371266,1.116189774585475e-05,GCA_011752995.1.fna,,b287aafd,7030000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.555555555555556e-06,0.0012195121951219512,0.0012195121951219512,5.580948872927375e-06,GCA_011753035.1.fna,,f9a0dfd9,8200000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1110493861452142e-05,0.0024067388688327317,0.0024067388688327317,1.116189774585475e-05,GCA_011753045.1.fna,,7b878cd7,8310000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.556203779329811e-06,0.0012515644555694619,0.0012515644555694619,5.580948872927375e-06,GCA_011753075.1.fna,,ed17eed3,7990000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.558272933434124e-06,0.001366120218579235,0.001366120218579235,5.580948872927375e-06,GCA_011753085.1.fna,,3017937e,7320000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1110679029148866e-05,0.0024154589371980675,0.0024154589371980675,1.116189774585475e-05,GCA_011753135.1.fna,,68009c3d,8280000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1110740753086009e-05,0.0024183796856106408,0.0024183796856106408,1.116189774585475e-05,GCA_011753145.1.fna,,6761aa32,8270000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.556419887538061e-06,0.0012626262626262627,0.0012626262626262627,5.580948872927375e-06,GCA_011753155.1.fna,,96e91579,7920000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.556481635828194e-06,0.0012658227848101266,0.0012658227848101266,5.580948872927375e-06,GCA_011753175.1.fna,,f7d1633b,7900000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
30000,1.668826870337715e-05,0.0050933786078098476,0.0050933786078098476,1.6742846618782126e-05,GCA_011753195.1.fna,,90bbfc5c,5890000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
3340000,0.0018637872827209061,0.9329608938547486,0.9329608938547486,0.0018640369235577432,GCA_011753235.1.fna,,f7337aa9,3580000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.568207760967977e-06,0.0024330900243309003,0.0024330900243309003,5.580948872927375e-06,GCA_011753255.1.fna,,22677795,4110000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
320000,0.00017760412041559364,0.0311587147030185,0.0311587147030185,0.000178590363933676,GCA_011754595.1.fna,,e1e75b9f,10270000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
12210000,0.0063985326870169,0.09490866692576759,0.09490866692576759,0.006814338573844325,GCA_022457215.1.fna,,61a8610e,128650000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.0989735586961777e-05,0.000711997152011392,0.000711997152011392,1.116189774585475e-05,GCF_000001985.1_JCVI-PMFA1-2.0_genomic.fna,,48644860,28090000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1093054084185188e-05,0.0017953321364452424,0.0017953321364452424,1.116189774585475e-05,GCF_000002515.2_ASM251v1_genomic.fna,,2986809d,11140000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1085491308974813e-05,0.0016168148746968471,0.0016168148746968471,1.116189774585475e-05,GCF_000002545.3_ASM254v2_genomic.fna,,2e757862,12370000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.49369049646481e-06,0.00035124692658939234,0.00035124692658939234,5.580948872927375e-06,GCF_000002655.1_ASM265v1_genomic.fna,,da51220c,28470000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
3680000,0.002043888052696766,0.2977346278317152,0.2977346278317152,0.002053789185237274,GCF_000003835.1_ASM383v1_genomic.fna,,a09f43e4,12360000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.5391228245095105e-06,0.0007385524372230429,0.0007385524372230429,5.580948872927375e-06,GCF_000006335.3_ASM633v3_genomic.fna,,1f538e88,13540000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1101797936175763e-05,0.00205761316872428,0.00205761316872428,1.116189774585475e-05,GCF_000026365.1_ASM2636v1_genomic.fna,,3756358d,9720000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.535504727321037e-06,0.0006793478260869565,0.0006793478260869565,5.580948872927375e-06,GCF_000026945.1_ASM2694v1_genomic.fna,,ef40e60a,14720000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.110753201746104e-05,0.0022753128555176336,0.0022753128555176336,1.116189774585475e-05,GCF_000091025.4_ASM9102v4_genomic.fna,,ec9478d5,8790000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1097301136363637e-05,0.0019138755980861245,0.0019138755980861245,1.116189774585475e-05,GCF_000142805.1_ASM14280v1_genomic.fna,,edf8fabc,10450000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1093238671030007e-05,0.0018001800180018,0.0018001800180018,1.116189774585475e-05,GCF_000146045.2_R64_genomic.fna,,5853829c,11110000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.4700106665207996e-06,0.0002751031636863824,0.0002751031636863824,5.580948872927375e-06,GCF_000146915.1_ASM14691v2_genomic.fna,,e732731b,36350000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.547203931858147e-06,0.0009165902841429881,0.0009165902841429881,5.580948872927375e-06,GCF_000149425.1_ASM14942v1_genomic.fna,,96941922,10910000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.484320328181729e-06,0.00031665611146295124,0.00031665611146295124,5.580948872927375e-06,GCF_000149645.2_ASM14964v3_genomic.fna,,fd412bfb,31580000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.534708154838996e-06,0.0006675567423230974,0.0006675567423230974,5.580948872927375e-06,GCF_000149685.1_ASM14968v1_genomic.fna,,b0887401,14980000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1076343698944978e-05,0.001443001443001443,0.001443001443001443,1.116189774585475e-05,GCF_000150035.1_ASM15003v1_genomic.fna,,b62f6243,13860000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.246176848621567e-06,8.745080891998251e-05,8.745080891998251e-05,5.580948872927375e-06,GCF_000151645.1_ASM15164v1_genomic.fna,,9c141bbd,114350000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.541762723887214e-06,0.0007886435331230284,0.0007886435331230284,5.580948872927375e-06,GCF_000182765.1_ASM18276v2_genomic.fna,,05169088,12680000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.53801849698178e-06,0.0007194244604316547,0.0007194244604316547,5.580948872927375e-06,GCF_000182965.3_ASM18296v3_genomic.fna,,6291480d,13900000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1112839775076123e-05,0.0025220680958385876,0.0025220680958385876,1.116189774585475e-05,GCF_000187245.1_Hansenula_2_genomic.fna,,31effa2d,7930000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.535198326156026e-06,0.0006747638326585695,0.0006747638326585695,5.580948872927375e-06,GCF_000209165.1_ASM20916v1_genomic.fna,,98abd277,14820000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.539982050458156e-06,0.0007541478129713424,0.0007541478129713424,5.580948872927375e-06,GCF_000223485.1_Spathaspora_passalidarum_v2.0_genomic.fna,,ff37dcf9,13260000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
10000,5.460184335823177e-06,0.0002522704339051463,0.0002522704339051463,5.580948872927375e-06,GCF_000225545.1_AOL24927_1.0_genomic.fna,,df06bda7,39640000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1077141211396162e-05,0.0014566642388929353,0.0014566642388929353,1.116189774585475e-05,GCF_000227115.2_ASM22711v2_genomic.fna,,4ce61a2d,13730000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1102414219972133e-05,0.002079002079002079,0.002079002079002079,1.116189774585475e-05,GCF_000235365.1_ASM23536v1_genomic.fna,,6a2b130b,9620000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1089486612217287e-05,0.0017064846416382253,0.0017064846416382253,1.116189774585475e-05,GCF_000236905.1_ASM23690v1_genomic.fna,,ce4b6935,11720000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.109237731830686e-05,0.0017777777777777779,0.0017777777777777779,1.116189774585475e-05,GCF_000237345.1_ASM23734v1_genomic.fna,,46e4a613,11250000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1106051687564554e-05,0.0022148394241417496,0.0022148394241417496,1.116189774585475e-05,GCF_000243375.1_ASM24337v1_genomic.fna,,35ea8eeb,9030000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
20000,1.1091516099335619e-05,0.001755926251097454,0.001755926251097454,1.116189774585475e-05,GCF_000304475.1_Ka_CBS2517_genomic.fna,,9616e1f8,11390000,11231.8.197625.GAGTGG.fastq.gz.abundtrim,,664134e4,1791810000
