intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
11610000,0.007636047934123466,0.12418440474917103,0.12418440474917103,0.00807068277559192,GCA_000382605.1.fna,,f8d0f4c8,93490000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
3560000,0.0024735448816380983,0.8376470588235294,0.8376470588235294,0.002474731324815438,GCA_002928325.1.fna,,a79ac191,4250000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
2120000,0.0014705780342811163,0.40847784200385356,0.40847784200385356,0.001473716406912564,GCA_002928355.1.fna,,faaad7ff,5190000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
2070000,0.0014355958416267312,0.3805147058823529,0.3805147058823529,0.001438958944485381,GCA_002928365.1.fna,,491c7c35,5440000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
2180000,0.001511988403465089,0.4,0.4,0.001515425361825184,GCA_011752515.1.fna,,5ff02c7c,5450000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
30000,2.0778932932530806e-05,0.005703422053231939,0.005703422053231939,2.085447745630987e-05,GCA_011752525.1.fna,,62b7c670,5260000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
40000,2.767744703228574e-05,0.005952380952380952,0.005952380952380952,2.7805969941746494e-05,GCA_011752535.1.fna,,5618546d,6720000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
40000,2.7678596141603697e-05,0.006006006006006006,0.006006006006006006,2.7805969941746494e-05,GCA_011752565.1.fna,,b82c8899,6660000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
2120000,0.0014705780342811163,0.40847784200385356,0.40847784200385356,0.001473716406912564,GCA_011752575.1.fna,,faaad7ff,5190000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
570000,0.00039490366429031654,0.10516605166051661,0.10516605166051661,0.0003962350716698875,GCA_011752615.1.fna,,75037606,5420000,11231.7.197622.GTTTCG.fastq.gz.abundtrim,,7f51c214,1438540000
