contig	cluster	completeness	purity	coverage_stddev	gc_content_stddev	coverage	gc_content	length	superkingdom	phylum	class	order	family	genus	species	taxid	x_1	x_2
scaffold00003	bin_0001	98.56115107913669	100.0	2.20667417985831	1.7942594639596245	39.63330627003591	55.33760766030819	238946	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	9.770750999817569	28.840688473324605
scaffold00004	bin_0001	98.56115107913669	100.0	2.20667417985831	1.7942594639596245	41.55225049709775	56.39448472554179	199156	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	9.771018805605124	28.84001915703034
scaffold00005	bin_0001	98.56115107913669	100.0	2.20667417985831	1.7942594639596245	44.31387802688732	55.78655221154938	193846	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	9.770913351927424	28.840592510016403
scaffold00007	bin_0002	44.60431654676259	98.38709677419355	0.5430894405825746	1.0290831057936924	12.230528255858315	55.45746172818278	186103	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_prunellae	610245	-21.64921815152873	-3.1417114217805904
scaffold00008	bin_0001	98.56115107913669	100.0	2.20667417985831	1.7942594639596245	40.578605791906426	57.03612866710688	159015	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	9.770325036139791	28.840980778881452
scaffold00011	bin_0002	44.60431654676259	98.38709677419355	0.5430894405825746	1.0290831057936924	12.32926177419674	56.72071215990603	151539	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_prunellae	610245	-21.808402592819107	-3.128309049776259
scaffold00012	bin_0003	73.38129496402878	97.05882352941177	10.647479036217558	2.0938752638002875	419.6319651635269	57.831102776120254	140772	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	-20.675593849483075	-0.4691045377445316
scaffold00014	bin_0002	44.60431654676259	98.38709677419355	0.5430894405825746	1.0290831057936924	13.33804058698706	56.76574314833079	133836	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_prunellae	610245	-21.79535448302315	-3.2957367676841893
scaffold00015	bin_0001	98.56115107913669	100.0	2.20667417985831	1.7942594639596245	41.17104239447148	57.18829613583317	131102	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	9.770130999847057	28.840994171564063
scaffold00017	bin_0001	98.56115107913669	100.0	2.20667417985831	1.7942594639596245	42.53064754337885	55.407251790833776	126617	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	9.771712103204877	28.83915246871161
scaffold00019	bin_0001	98.56115107913669	100.0	2.20667417985831	1.7942594639596245	43.58060811598884	55.61776079096349	111459	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	9.7712836704267	28.83912879746026
scaffold00020	bin_0003	73.38129496402878	97.05882352941177	10.647479036217558	2.0938752638002875	396.8019596828408	56.471649982963285	108589	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	-20.586134385431333	-0.5815323463630289
scaffold00021	bin_0003	73.38129496402878	97.05882352941177	10.647479036217558	2.0938752638002875	422.0583826965399	57.69532802699061	103147	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	-20.656379605592974	-0.487483892096256
