file	percent	reads	taxon_id	taxon_name
AttcapACBM1_FD.out	0.325599	659498	5339	Agaricaceae
AttcapACBM1_FD.out	0.179703	363987	110618	Nectriaceae
AttcapACBM1_FD.out	0.102411	207433	1131492	Aspergillaceae
AttcapACBM1_FD.out	0.068369	138480	43219	Herpotrichiellaceae
AttcapACBM1_FD.out	0.064294	130227	4893	Saccharomycetaceae
AttcapACBM1_FD.out	0.051834	104990	34479	Spizellomycetaceae
AttcapACBM1_FD.out	0.038817	78624	4894	Schizosaccharomycetaceae
AttcapACBM1_FD.out	0.038436	77851	766764	Debaryomycetaceae
AttcapACBM1_FD.out	0.038380	77738	184208	Psathyrellaceae
AttcapACBM1_FD.out	0.037572	76101	1759442	Trichosporonaceae
AttcapACBM1_FD.out	0.037267	75485	104366	Pleurotaceae
AttcapACBM1_FD.out	0.036959	74860	93133	Mycosphaerellaceae
AttcapACBM1_FD.out	0.033915	68694	2028214	Dacryobolaceae
AttcapACBM1_FD.out	0.033506	67866	4854	Mortierellaceae
AttcapACBM1_FD.out	0.031401	63603	5351	Tricholomataceae
AttcapACBM1_FD.out	0.030087	60941	40562	Strophariaceae
AttcapACBM1_FD.out	0.029839	60438	1884633	Cryptococcaceae
AttcapACBM1_FD.out	0.029359	59467	4862	Kickxellaceae
AttcapACBM1_FD.out	0.026807	54298	1156497	Pichiaceae
AttcapACBM1_FD.out	0.025996	52654	227336	Suillaceae
AttcapACBM1_FD.out	0.025748	52152	1344966	Phycomycetaceae
AttcapACBM1_FD.out	0.024040	48693	5250	Ceratobasidiaceae
AttcapACBM1_FD.out	0.023383	47362	1344955	Rhizopodaceae
AttcapACBM1_FD.out	0.023057	46701	742845	Malasseziaceae
AttcapACBM1_FD.out	0.022672	45921	40420	Bondarzewiaceae
AttcapACBM1_FD.out	0.021698	43950	681950	Glomerellaceae
AttcapACBM1_FD.out	0.021307	43158	2024004	Mycenaceae
AttcapACBM1_FD.out	0.021286	43115	286113	Synchytriaceae
AttcapACBM1_FD.out	0.020552	41628	410830	Trichomonascaceae
AttcapACBM1_FD.out	0.020418	41356	389951	Serpulaceae
AttcapACBM1_FD.out	0.019494	39484	1799696	Sporidiobolaceae
AttcapACBM1_FD.out	0.019363	39219	28568	Trichocomaceae
AttcapACBM1_FD.out	0.019359	39212	5268	Ustilaginaceae
AttcapACBM1_FD.out	0.018254	36974	5317	Polyporaceae
AttcapACBM1_FD.out	0.017724	35900	36751	Glomeraceae
AttcapACBM1_FD.out	0.017550	35548	45131	Botryosphaeriaceae
AttcapACBM1_FD.out	0.017163	34764	40465	Sparassidaceae
AttcapACBM1_FD.out	0.017132	34700	654128	Marasmiaceae
AttcapACBM1_FD.out	0.017044	34523	5259	Melampsoraceae
AttcapACBM1_FD.out	0.016960	34353	115784	Phaffomycetaceae
AttcapACBM1_FD.out	0.016947	34325	5148	Sordariaceae
AttcapACBM1_FD.out	0.016629	33682	452340	Gloeophyllaceae
AttcapACBM1_FD.out	0.015802	32006	34397	Clavicipitaceae
AttcapACBM1_FD.out	0.015721	31842	862241	Physalacriaceae
AttcapACBM1_FD.out	0.015185	30758	72117	Omphalotaceae
AttcapACBM1_FD.out	0.015118	30621	1769247	Fomitopsidaceae
AttcapACBM1_FD.out	0.014580	29531	908827	Punctulariaceae
AttcapACBM1_FD.out	0.014339	29044	28556	Pleosporaceae
AttcapACBM1_FD.out	0.014089	28538	165795	Mixiaceae
AttcapACBM1_FD.out	0.014062	28483	5332	Schizophyllaceae
AttcapACBM1_FD.out	0.013991	28339	103376	Stereaceae
AttcapACBM1_FD.out	0.013158	26652	62920	Cryptobasidiaceae
AttcapACBM1_FD.out	0.012873	26075	80634	Coniophoraceae
AttcapACBM1_FD.out	0.011755	23809	5262	Pucciniaceae
AttcapACBM1_FD.out	0.011584	23464	742847	Ceraceosoraceae
AttcapACBM1_FD.out	0.011547	23388	5129	Hypocreaceae
AttcapACBM1_FD.out	0.011467	23227	34353	Dipodascaceae
AttcapACBM1_FD.out	0.011212	22710	40424	Hymenochaetaceae
AttcapACBM1_FD.out	0.011076	22435	1570301	Saccotheciaceae
AttcapACBM1_FD.out	0.010894	22065	27330	Protomycetaceae
AttcapACBM1_FD.out	0.010575	21420	1756146	Togniniaceae
AttcapACBM1_FD.out	0.010500	21267	57201	Cantharellaceae
AttcapACBM1_FD.out	0.010207	20674	35718	Chaetomiaceae
AttcapACBM1_FD.out	0.010191	20642	28983	Sclerotiniaceae
AttcapACBM1_FD.out	0.010136	20530	2028212	Laetiporaceae
AttcapACBM1_FD.out	0.009959	20172	44281	Pneumocystidaceae
AttcapACBM1_FD.out	0.009934	20122	474943	Cordycipitaceae
AttcapACBM1_FD.out	0.009815	19881	47021	Orbiliaceae
AttcapACBM1_FD.out	0.009623	19491	431959	Wallemiaceae
AttcapACBM1_FD.out	0.009178	18589	683158	Didymellaceae
AttcapACBM1_FD.out	0.008862	17949	668547	Teratosphaeriaceae
AttcapACBM1_FD.out	0.008795	17814	5408	Filobasidiaceae
AttcapACBM1_FD.out	0.008693	17608	1812776	Sporocadaceae
AttcapACBM1_FD.out	0.008586	17390	5593	Microascaceae
AttcapACBM1_FD.out	0.008539	17295	27319	Metschnikowiaceae
AttcapACBM1_FD.out	0.008534	17286	1033978	Plectosphaerellaceae
AttcapACBM1_FD.out	0.008523	17263	396331	Phanerochaetaceae
AttcapACBM1_FD.out	0.008327	16866	62919	Tilletiariaceae
AttcapACBM1_FD.out	0.008300	16812	5192	Morchellaceae
AttcapACBM1_FD.out	0.008045	16296	5254	Dacrymycetaceae
AttcapACBM1_FD.out	0.007657	15510	1111112	Sympoventuriaceae
AttcapACBM1_FD.out	0.007438	15066	56478	Ramalinaceae
AttcapACBM1_FD.out	0.007303	14793	27974	Nosematidae
AttcapACBM1_FD.out	0.007120	14422	474942	Ophiocordycipitaceae
AttcapACBM1_FD.out	0.006710	13592	81093	Magnaporthaceae
AttcapACBM1_FD.out	0.006690	13551	1682405	Microdochiaceae
AttcapACBM1_FD.out	0.006665	13499	40289	Tuberaceae
AttcapACBM1_FD.out	0.006316	12793	1450293	Aplosporellaceae
AttcapACBM1_FD.out	0.006250	12659	5215	Tremellaceae
AttcapACBM1_FD.out	0.006184	12526	5152	Ophiostomataceae
AttcapACBM1_FD.out	0.006051	12257	34379	Pseudeurotiaceae
AttcapACBM1_FD.out	0.005765	11677	2528436	Pyriculariaceae
AttcapACBM1_FD.out	0.005561	11263	2755564	Mollisiaceae
AttcapACBM1_FD.out	0.005089	10307	299071	Ajellomycetaceae
AttcapACBM1_FD.out	0.005080	10290	2589077	Lachnaceae
AttcapACBM1_FD.out	0.004981	10089	2033035	Hypoxylaceae
AttcapACBM1_FD.out	0.004828	9779	190068	Brachybasidiaceae
AttcapACBM1_FD.out	0.004758	9637	378192	Epitheliaceae
AttcapACBM1_FD.out	0.004567	9250	399129	Cryphonectriaceae
AttcapACBM1_FD.out	0.004555	9226	152637	Acrospermaceae
AttcapACBM1_FD.out	0.004370	8852	1131624	Thermoascaceae
AttcapACBM1_FD.out	0.004283	8675	36734	Unikaryonidae
AttcapACBM1_FD.out	0.004080	8265	103887	Bionectriaceae
AttcapACBM1_FD.out	0.003810	7718	37990	Xylariaceae
AttcapACBM1_FD.out	0.003765	7625	1910893	Cuniculitremaceae
AttcapACBM1_FD.out	0.003751	7597	221678	Didymosphaeriaceae
AttcapACBM1_FD.out	0.003645	7382	44277	Ascoideaceae
AttcapACBM1_FD.out	0.003619	7331	281242	Mytilinidiaceae
