file	percent	reads	taxon_id	taxon_name
AttlaeALBM1.out	10.604687	19699145	53335	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;NA;
AttlaeALBM1.out	4.399414	8172301	441	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter;NA;
AttlaeALBM1.out	2.604076	4837301	34433	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;NA;
AttlaeALBM1.out	0.504869	937838	5340	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;NA;
AttlaeALBM1.out	0.461292	856891	34435	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Macrolepiota;NA;
AttlaeALBM1.out	0.339950	631488	71927	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Termitomyces;NA;
AttlaeALBM1.out	0.223417	415017	91914	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Asaia;NA;
AttlaeALBM1.out	0.192418	357434	41955	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;NA;
AttlaeALBM1.out	0.168490	312986	1330547	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia;NA;
AttlaeALBM1.out	0.159329	295967	286	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA;
AttlaeALBM1.out	0.144692	268779	110932	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leifsonia;NA;
AttlaeALBM1.out	0.125947	233957	5324	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;NA;
AttlaeALBM1.out	0.121881	226405	5314	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Ganoderma;NA;
AttlaeALBM1.out	0.102938	191216	1902578	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;NA;Candidatus Tokpelaia;NA;
AttlaeALBM1.out	0.081004	150473	547	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;NA;
AttlaeALBM1.out	0.080681	149872	40144	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;NA;
AttlaeALBM1.out	0.078432	145695	1742992	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Paenarthrobacter;NA;
AttlaeALBM1.out	0.077076	143175	41247	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;NA;
AttlaeALBM1.out	0.067996	126308	83235	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Dacryobolaceae;Postia;NA;
AttlaeALBM1.out	0.066886	124246	5305	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Phanerochaete;NA;
AttlaeALBM1.out	0.065715	122072	221102	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Moniliophthora;NA;
AttlaeALBM1.out	0.065522	121713	5320	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus;NA;
AttlaeALBM1.out	0.061087	113475	5626	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Grifolaceae;Grifola;NA;
AttlaeALBM1.out	0.058426	108532	561	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;NA;
AttlaeALBM1.out	0.056647	105227	5399	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Agrocybe;NA;
AttlaeALBM1.out	0.050786	94340	5157	Eukaryota;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;NA;
AttlaeALBM1.out	0.043840	81436	434	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;NA;
AttlaeALBM1.out	0.043342	80511	37467	Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus;NA;
AttlaeALBM1.out	0.042034	78082	184431	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;NA;
AttlaeALBM1.out	0.041446	76989	117062	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Tephrocybe;NA;
AttlaeALBM1.out	0.041439	76976	570	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;NA;
AttlaeALBM1.out	0.040391	75030	109632	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Galerina;NA;
AttlaeALBM1.out	0.038100	70774	71950	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Psilocybe;NA;
AttlaeALBM1.out	0.036592	67972	47424	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Armillaria;NA;
AttlaeALBM1.out	0.035177	65344	1813	Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;NA;
AttlaeALBM1.out	0.034646	64358	1322061	Eukaryota;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Rhizoctonia;NA;
AttlaeALBM1.out	0.034539	64160	5121	Eukaryota;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Erysiphe;NA;
AttlaeALBM1.out	0.034175	63484	34451	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA;
AttlaeALBM1.out	0.033422	62084	93827	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Gymnopus;NA;
AttlaeALBM1.out	0.032636	60624	29882	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Laccaria;NA;
AttlaeALBM1.out	0.031264	58075	36658	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Volvariella;NA;
AttlaeALBM1.out	0.030930	57456	86085	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Gymnopilus;NA;
AttlaeALBM1.out	0.028760	53424	5379	Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;NA;
AttlaeALBM1.out	0.027473	51033	1964366	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Nissabacter;NA;
AttlaeALBM1.out	0.026565	49346	2791032	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Candolleomyces;NA;
AttlaeALBM1.out	0.026396	49032	39965	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Hypsizygus;NA;
AttlaeALBM1.out	0.026260	48780	68776	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Nidulariaceae;Cyathus;NA;
AttlaeALBM1.out	0.025179	46772	5352	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Lentinula;NA;
AttlaeALBM1.out	0.025119	46660	5251	Eukaryota;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;NA;
AttlaeALBM1.out	0.024083	44737	374	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;NA;
AttlaeALBM1.out	0.024031	44640	68774	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;NA;Crucibulum;NA;
AttlaeALBM1.out	0.024021	44622	34444	Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;NA;
AttlaeALBM1.out	0.023507	43667	104242	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavaria;NA;
AttlaeALBM1.out	0.022703	42173	2055880	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudescherichia;NA;
AttlaeALBM1.out	0.022685	42139	71684	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Panaeolus;NA;
AttlaeALBM1.out	0.022443	41689	474995	Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;NA;
AttlaeALBM1.out	0.021900	40682	613	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;NA;
AttlaeALBM1.out	0.021310	39586	530098	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Blastosporella;NA;
AttlaeALBM1.out	0.020910	38842	1822464	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;NA;
AttlaeALBM1.out	0.020882	38790	1883	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;NA;
AttlaeALBM1.out	0.020394	37883	551	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;NA;
AttlaeALBM1.out	0.019356	35956	590	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;NA;
AttlaeALBM1.out	0.018992	35280	13205	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Pholiota;NA;
AttlaeALBM1.out	0.018267	33933	71896	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Marasmiellus;NA;
AttlaeALBM1.out	0.018246	33894	40466	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Sparassidaceae;Sparassis;NA;
AttlaeALBM1.out	0.018196	33801	64652	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;NA;Lepista;NA;
AttlaeALBM1.out	0.018146	33707	38447	Eukaryota;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Monilinia;NA;
