file	percent	reads	taxon_id	taxon_name
AttsexASBM1.out	2.988627	4791810	441	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter;NA;
AttsexASBM1.out	1.980509	3175446	53335	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;NA;
AttsexASBM1.out	1.103601	1769457	34433	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;NA;
AttsexASBM1.out	0.504529	808935	551	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;NA;
AttsexASBM1.out	0.390235	625683	5340	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;NA;
AttsexASBM1.out	0.375328	601781	237	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;
AttsexASBM1.out	0.257061	412159	91914	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Asaia;NA;
AttsexASBM1.out	0.209185	335396	547	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;NA;
AttsexASBM1.out	0.190040	304701	82986	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Tatumella;NA;
AttsexASBM1.out	0.187036	299884	286	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA;
AttsexASBM1.out	0.177245	284186	34435	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Macrolepiota;NA;
AttsexASBM1.out	0.168600	270325	71927	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Termitomyces;NA;
AttsexASBM1.out	0.076369	122446	570	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;NA;
AttsexASBM1.out	0.071120	114030	434	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;NA;
AttsexASBM1.out	0.067805	108715	41955	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;NA;
AttsexASBM1.out	0.067552	108309	1356488	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Rosenbergiella;NA;
AttsexASBM1.out	0.051192	82078	5314	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Ganoderma;NA;
AttsexASBM1.out	0.049145	78796	40144	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;NA;
AttsexASBM1.out	0.048721	78117	5324	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;NA;
AttsexASBM1.out	0.048420	77634	5399	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Agrocybe;NA;
AttsexASBM1.out	0.043376	69547	5320	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus;NA;
AttsexASBM1.out	0.042356	67912	573657	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;NA;Candidatus Hodgkinia;NA;
AttsexASBM1.out	0.042203	67666	68787	Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Sclerodermataceae;Scleroderma;NA;
AttsexASBM1.out	0.040116	64320	1707	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Cellulomonadaceae;Cellulomonas;NA;
AttsexASBM1.out	0.038730	62097	40463	Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Peniophoraceae;Peniophora;NA;
AttsexASBM1.out	0.038305	61417	5626	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Grifolaceae;Grifola;NA;
AttsexASBM1.out	0.035750	57320	71950	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Psilocybe;NA;
AttsexASBM1.out	0.034457	55247	37467	Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus;NA;
AttsexASBM1.out	0.032672	52384	561	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;NA;
AttsexASBM1.out	0.030525	48942	469	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;NA;
AttsexASBM1.out	0.028902	46340	117062	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Tephrocybe;NA;
AttsexASBM1.out	0.027141	43516	153497	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Kozakia;NA;
AttsexASBM1.out	0.026468	42437	221102	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Moniliophthora;NA;
AttsexASBM1.out	0.023286	37336	47424	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Armillaria;NA;
AttsexASBM1.out	0.022735	36452	629	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;NA;
AttsexASBM1.out	0.022120	35466	2791032	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Candolleomyces;NA;
AttsexASBM1.out	0.021141	33897	544	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;NA;
AttsexASBM1.out	0.020788	33331	40421	Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Bondarzewiaceae;Bondarzewia;NA;
AttsexASBM1.out	0.020594	33020	34451	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA;
AttsexASBM1.out	0.020564	32972	1663051	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Sphagnurus;NA;
AttsexASBM1.out	0.020475	32829	5305	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Phanerochaete;NA;
AttsexASBM1.out	0.020224	32426	530098	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Blastosporella;NA;
