file	percent	reads	taxon_id	taxon_name
FG1.out	4.740087	482217	5626	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Grifolaceae;Grifola;NA;
FG1.out	3.515542	357642	34433	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;NA;
FG1.out	1.039027	105702	4783	Eukaryota;Oomycota;NA;Peronosporales;Peronosporaceae;Phytophthora;NA;
FG1.out	0.863212	87816	5340	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;NA;
FG1.out	0.641639	65275	98757	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Gelatoporiaceae;Gelatoporia;NA;
FG1.out	0.464890	47294	41955	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;NA;
FG1.out	0.452681	46052	64652	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;NA;Lepista;NA;
FG1.out	0.410364	41747	34435	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Macrolepiota;NA;
FG1.out	0.176838	17990	937601	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Mucidula;NA;
FG1.out	0.174066	17708	5320	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus;NA;
FG1.out	0.163282	16611	56747	Eukaryota;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Fibularhizoctonia;NA;
FG1.out	0.155684	15838	4780	Eukaryota;Oomycota;NA;Peronosporales;Peronosporaceae;Plasmopara;NA;
FG1.out	0.151133	15375	93827	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Gymnopus;NA;
FG1.out	0.132673	13497	202696	Eukaryota;Basidiomycota;Agaricomycetes;Jaapiales;Jaapiaceae;Jaapia;NA;
FG1.out	0.117564	11960	5605	Eukaryota;Ascomycota;NA;NA;NA;Saitoella;NA;
FG1.out	0.115008	11700	83235	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Dacryobolaceae;Postia;NA;
FG1.out	0.110369	11228	469	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;NA;
FG1.out	0.107027	10888	34453	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Hebeloma;NA;
FG1.out	0.085381	8686	29882	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Laccaria;NA;
FG1.out	0.085008	8648	1350	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;NA;
FG1.out	0.062006	6308	4873	Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Gigaspora;NA;
