file	percent	reads	taxon_id	taxon_name
AttbisABBM3.out	58.282101	101438932	53335	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;NA;
AttbisABBM3.out	2.621716	4563048	286	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA;
AttbisABBM3.out	0.206031	358593	34433	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;NA;
AttbisABBM3.out	0.171149	297881	570	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;NA;
AttbisABBM3.out	0.142823	248581	547	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;NA;
AttbisABBM3.out	0.124249	216253	561	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;NA;
AttbisABBM3.out	0.121416	211322	551	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;NA;
AttbisABBM3.out	0.084124	146417	613	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;NA;
AttbisABBM3.out	0.064178	111701	590	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;NA;
AttbisABBM3.out	0.063905	111225	5340	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;NA;
AttbisABBM3.out	0.055457	96522	338	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;NA;
AttbisABBM3.out	0.047389	82479	413496	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;NA;
AttbisABBM3.out	0.036670	63824	662	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;NA;
AttbisABBM3.out	0.033721	58691	34435	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Macrolepiota;NA;
AttbisABBM3.out	0.029036	50537	544	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;NA;
