file	percent	reads	taxon_id	taxon_name
AttlaeALBM3_FD.out	3.348772	7337579	5339	Agaricaceae
AttlaeALBM3_FD.out	0.342116	749620	184208	Psathyrellaceae
AttlaeALBM3_FD.out	0.338347	741361	40562	Strophariaceae
AttlaeALBM3_FD.out	0.331159	725611	5351	Tricholomataceae
AttlaeALBM3_FD.out	0.285943	626537	104366	Pleurotaceae
AttlaeALBM3_FD.out	0.240505	526977	227336	Suillaceae
AttlaeALBM3_FD.out	0.208357	456537	2028214	Dacryobolaceae
AttlaeALBM3_FD.out	0.192979	422842	862241	Physalacriaceae
AttlaeALBM3_FD.out	0.190845	418166	40465	Sparassidaceae
AttlaeALBM3_FD.out	0.177402	388710	389951	Serpulaceae
AttlaeALBM3_FD.out	0.167817	367708	5317	Polyporaceae
AttlaeALBM3_FD.out	0.165869	363439	654128	Marasmiaceae
AttlaeALBM3_FD.out	0.160428	351517	40420	Bondarzewiaceae
AttlaeALBM3_FD.out	0.160001	350583	72117	Omphalotaceae
AttlaeALBM3_FD.out	0.155065	339767	396331	Phanerochaetaceae
AttlaeALBM3_FD.out	0.149445	327452	2024004	Mycenaceae
AttlaeALBM3_FD.out	0.136984	300149	5250	Ceratobasidiaceae
AttlaeALBM3_FD.out	0.123705	271054	1131492	Aspergillaceae
AttlaeALBM3_FD.out	0.121228	265626	452340	Gloeophyllaceae
AttlaeALBM3_FD.out	0.121043	265220	5332	Schizophyllaceae
AttlaeALBM3_FD.out	0.101048	221408	908827	Punctulariaceae
AttlaeALBM3_FD.out	0.099981	219070	1769247	Fomitopsidaceae
AttlaeALBM3_FD.out	0.088891	194771	103376	Stereaceae
AttlaeALBM3_FD.out	0.086539	189618	110618	Nectriaceae
AttlaeALBM3_FD.out	0.084276	184660	80634	Coniophoraceae
AttlaeALBM3_FD.out	0.079977	175240	5192	Morchellaceae
AttlaeALBM3_FD.out	0.074252	162696	40424	Hymenochaetaceae
AttlaeALBM3_FD.out	0.061417	134573	2028212	Laetiporaceae
AttlaeALBM3_FD.out	0.055954	122603	378192	Epitheliaceae
AttlaeALBM3_FD.out	0.048219	105654	1884633	Cryptococcaceae
AttlaeALBM3_FD.out	0.028889	63300	474942	Ophiocordycipitaceae
AttlaeALBM3_FD.out	0.028112	61598	57201	Cantharellaceae
AttlaeALBM3_FD.out	0.024356	53368	4893	Saccharomycetaceae
AttlaeALBM3_FD.out	0.023046	50496	5254	Dacrymycetaceae
AttlaeALBM3_FD.out	0.021791	47747	5268	Ustilaginaceae
AttlaeALBM3_FD.out	0.021526	47167	1759442	Trichosporonaceae
AttlaeALBM3_FD.out	0.021308	46688	766764	Debaryomycetaceae
AttlaeALBM3_FD.out	0.021153	46349	742845	Malasseziaceae
AttlaeALBM3_FD.out	0.018224	39930	28556	Pleosporaceae
AttlaeALBM3_FD.out	0.017224	37740	28568	Trichocomaceae
AttlaeALBM3_FD.out	0.016871	36967	43219	Herpotrichiellaceae
AttlaeALBM3_FD.out	0.016213	35525	1156497	Pichiaceae
AttlaeALBM3_FD.out	0.015781	34578	28983	Sclerotiniaceae
AttlaeALBM3_FD.out	0.015158	33214	5262	Pucciniaceae
AttlaeALBM3_FD.out	0.015092	33068	431959	Wallemiaceae
AttlaeALBM3_FD.out	0.014642	32082	681950	Glomerellaceae
AttlaeALBM3_FD.out	0.012682	27788	4894	Schizosaccharomycetaceae
AttlaeALBM3_FD.out	0.012299	26948	47021	Orbiliaceae
AttlaeALBM3_FD.out	0.010934	23957	27319	Metschnikowiaceae
AttlaeALBM3_FD.out	0.010661	23359	683158	Didymellaceae
AttlaeALBM3_FD.out	0.010503	23014	1799696	Sporidiobolaceae
AttlaeALBM3_FD.out	0.010141	22220	146292	Verrucariaceae
AttlaeALBM3_FD.out	0.009589	21011	1033978	Plectosphaerellaceae
AttlaeALBM3_FD.out	0.009502	20819	36751	Glomeraceae
AttlaeALBM3_FD.out	0.009424	20649	165795	Mixiaceae
AttlaeALBM3_FD.out	0.008792	19264	1344966	Phycomycetaceae
AttlaeALBM3_FD.out	0.007891	17291	286113	Synchytriaceae
AttlaeALBM3_FD.out	0.007507	16449	5129	Hypocreaceae
AttlaeALBM3_FD.out	0.007173	15716	34374	Leptosphaeriaceae
AttlaeALBM3_FD.out	0.007095	15545	1910893	Cuniculitremaceae
AttlaeALBM3_FD.out	0.006273	13744	299071	Ajellomycetaceae
AttlaeALBM3_FD.out	0.005623	12320	5408	Filobasidiaceae
AttlaeALBM3_FD.out	0.005598	12267	34479	Spizellomycetaceae
