file	percent	reads	taxon_id	taxon_name
AttlaeALBM3.out	3.974223	8708021	34433	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;NA;
AttlaeALBM3.out	0.862490	1889824	5340	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;NA;
AttlaeALBM3.out	0.678600	1486899	34435	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Macrolepiota;NA;
AttlaeALBM3.out	0.427422	936535	71927	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Termitomyces;NA;
AttlaeALBM3.out	0.324055	710045	1902578	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;NA;Candidatus Tokpelaia;NA;
AttlaeALBM3.out	0.261173	572263	41955	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;NA;
AttlaeALBM3.out	0.211228	462827	441	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter;NA;
AttlaeALBM3.out	0.192300	421354	91914	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Asaia;NA;
AttlaeALBM3.out	0.144228	316022	40144	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;NA;
AttlaeALBM3.out	0.138430	303318	41247	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;NA;
AttlaeALBM3.out	0.135185	296207	374	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;NA;
AttlaeALBM3.out	0.125388	274740	5324	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;NA;
AttlaeALBM3.out	0.117284	256984	221102	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Moniliophthora;NA;
