file	percent	reads	taxon_id	taxon_name
AttlaeALBM1_FD.out	2.116889	3932309	5339	Agaricaceae
AttlaeALBM1_FD.out	0.293800	545759	2028214	Dacryobolaceae
AttlaeALBM1_FD.out	0.260451	483810	184208	Psathyrellaceae
AttlaeALBM1_FD.out	0.252919	469820	104366	Pleurotaceae
AttlaeALBM1_FD.out	0.216098	401422	40562	Strophariaceae
AttlaeALBM1_FD.out	0.210988	391928	5351	Tricholomataceae
AttlaeALBM1_FD.out	0.154072	286202	227336	Suillaceae
AttlaeALBM1_FD.out	0.142955	265551	110618	Nectriaceae
AttlaeALBM1_FD.out	0.121753	226167	862241	Physalacriaceae
AttlaeALBM1_FD.out	0.106581	197983	654128	Marasmiaceae
AttlaeALBM1_FD.out	0.102644	190670	5317	Polyporaceae
AttlaeALBM1_FD.out	0.102103	189666	72117	Omphalotaceae
AttlaeALBM1_FD.out	0.096960	180112	40420	Bondarzewiaceae
AttlaeALBM1_FD.out	0.096482	179224	2024004	Mycenaceae
AttlaeALBM1_FD.out	0.095570	177530	389951	Serpulaceae
AttlaeALBM1_FD.out	0.093821	174281	1131492	Aspergillaceae
AttlaeALBM1_FD.out	0.085651	159105	40465	Sparassidaceae
AttlaeALBM1_FD.out	0.083594	155284	396331	Phanerochaetaceae
AttlaeALBM1_FD.out	0.082032	152381	5250	Ceratobasidiaceae
AttlaeALBM1_FD.out	0.078942	146641	5332	Schizophyllaceae
AttlaeALBM1_FD.out	0.077114	143246	452340	Gloeophyllaceae
AttlaeALBM1_FD.out	0.065668	121984	908827	Punctulariaceae
AttlaeALBM1_FD.out	0.064004	118894	1769247	Fomitopsidaceae
AttlaeALBM1_FD.out	0.055569	103225	103376	Stereaceae
AttlaeALBM1_FD.out	0.053343	99089	80634	Coniophoraceae
AttlaeALBM1_FD.out	0.048382	89874	40424	Hymenochaetaceae
AttlaeALBM1_FD.out	0.047914	89004	5192	Morchellaceae
AttlaeALBM1_FD.out	0.044777	83177	4893	Saccharomycetaceae
AttlaeALBM1_FD.out	0.039934	74181	2028212	Laetiporaceae
AttlaeALBM1_FD.out	0.037711	70052	1884633	Cryptococcaceae
AttlaeALBM1_FD.out	0.035553	66042	378192	Epitheliaceae
AttlaeALBM1_FD.out	0.027222	50568	766764	Debaryomycetaceae
AttlaeALBM1_FD.out	0.027041	50231	28556	Pleosporaceae
AttlaeALBM1_FD.out	0.023252	43193	28983	Sclerotiniaceae
AttlaeALBM1_FD.out	0.022412	41632	4894	Schizosaccharomycetaceae
AttlaeALBM1_FD.out	0.020922	38864	43219	Herpotrichiellaceae
AttlaeALBM1_FD.out	0.020136	37404	5268	Ustilaginaceae
AttlaeALBM1_FD.out	0.019147	35568	57201	Cantharellaceae
AttlaeALBM1_FD.out	0.018892	35094	5148	Sordariaceae
AttlaeALBM1_FD.out	0.017573	32644	1759442	Trichosporonaceae
AttlaeALBM1_FD.out	0.017495	32499	474942	Ophiocordycipitaceae
AttlaeALBM1_FD.out	0.017309	32153	742845	Malasseziaceae
AttlaeALBM1_FD.out	0.015822	29390	1156497	Pichiaceae
AttlaeALBM1_FD.out	0.015438	28677	5254	Dacrymycetaceae
AttlaeALBM1_FD.out	0.015401	28609	681950	Glomerellaceae
AttlaeALBM1_FD.out	0.013839	25707	28568	Trichocomaceae
AttlaeALBM1_FD.out	0.013560	25188	47021	Orbiliaceae
AttlaeALBM1_FD.out	0.012929	24017	34479	Spizellomycetaceae
AttlaeALBM1_FD.out	0.011750	21827	286113	Synchytriaceae
AttlaeALBM1_FD.out	0.011249	20896	431959	Wallemiaceae
AttlaeALBM1_FD.out	0.011168	20745	5262	Pucciniaceae
AttlaeALBM1_FD.out	0.010455	19421	1344966	Phycomycetaceae
AttlaeALBM1_FD.out	0.010296	19126	1799696	Sporidiobolaceae
AttlaeALBM1_FD.out	0.009781	18170	1033978	Plectosphaerellaceae
AttlaeALBM1_FD.out	0.009755	18121	36751	Glomeraceae
AttlaeALBM1_FD.out	0.009146	16990	1450293	Aplosporellaceae
AttlaeALBM1_FD.out	0.008934	16595	34353	Dipodascaceae
AttlaeALBM1_FD.out	0.008512	15811	27319	Metschnikowiaceae
AttlaeALBM1_FD.out	0.008338	15489	4854	Mortierellaceae
AttlaeALBM1_FD.out	0.008142	15125	93133	Mycosphaerellaceae
AttlaeALBM1_FD.out	0.007983	14830	4862	Kickxellaceae
AttlaeALBM1_FD.out	0.007800	14489	1344955	Rhizopodaceae
AttlaeALBM1_FD.out	0.007765	14424	146292	Verrucariaceae
AttlaeALBM1_FD.out	0.007729	14358	165795	Mixiaceae
AttlaeALBM1_FD.out	0.007602	14122	40289	Tuberaceae
AttlaeALBM1_FD.out	0.006801	12634	34374	Leptosphaeriaceae
