file	percent	reads	taxon_id	taxon_name
AttsexASBM1_FD.out	0.962092	1542568	5339	Agaricaceae
AttsexASBM1_FD.out	0.109985	176345	2028214	Dacryobolaceae
AttsexASBM1_FD.out	0.093487	149893	110618	Nectriaceae
AttsexASBM1_FD.out	0.089644	143731	184208	Psathyrellaceae
AttsexASBM1_FD.out	0.087350	140053	104366	Pleurotaceae
AttsexASBM1_FD.out	0.083142	133305	40562	Strophariaceae
AttsexASBM1_FD.out	0.079595	127619	5351	Tricholomataceae
AttsexASBM1_FD.out	0.068755	110239	40420	Bondarzewiaceae
AttsexASBM1_FD.out	0.065654	105266	1131492	Aspergillaceae
AttsexASBM1_FD.out	0.063886	102432	389951	Serpulaceae
AttsexASBM1_FD.out	0.063758	102226	5250	Ceratobasidiaceae
AttsexASBM1_FD.out	0.054772	87819	227336	Suillaceae
AttsexASBM1_FD.out	0.051307	82263	40465	Sparassidaceae
AttsexASBM1_FD.out	0.048895	78395	5317	Polyporaceae
AttsexASBM1_FD.out	0.043846	70301	862241	Physalacriaceae
AttsexASBM1_FD.out	0.038098	61084	72117	Omphalotaceae
AttsexASBM1_FD.out	0.036958	59256	654128	Marasmiaceae
AttsexASBM1_FD.out	0.034591	55461	2024004	Mycenaceae
AttsexASBM1_FD.out	0.031946	51221	452340	Gloeophyllaceae
AttsexASBM1_FD.out	0.030862	49482	4893	Saccharomycetaceae
AttsexASBM1_FD.out	0.029791	47765	5332	Schizophyllaceae
AttsexASBM1_FD.out	0.028680	45984	286113	Synchytriaceae
AttsexASBM1_FD.out	0.027258	43704	908827	Punctulariaceae
AttsexASBM1_FD.out	0.024637	39502	1769247	Fomitopsidaceae
AttsexASBM1_FD.out	0.022446	35989	1884633	Cryptococcaceae
AttsexASBM1_FD.out	0.020806	33360	80634	Coniophoraceae
AttsexASBM1_FD.out	0.020800	33350	103376	Stereaceae
AttsexASBM1_FD.out	0.020390	32692	396331	Phanerochaetaceae
AttsexASBM1_FD.out	0.020353	32633	681950	Glomerellaceae
AttsexASBM1_FD.out	0.019777	31710	5192	Morchellaceae
AttsexASBM1_FD.out	0.016027	25697	40424	Hymenochaetaceae
AttsexASBM1_FD.out	0.014961	23987	2028212	Laetiporaceae
AttsexASBM1_FD.out	0.014169	22718	1156497	Pichiaceae
AttsexASBM1_FD.out	0.014019	22478	766764	Debaryomycetaceae
AttsexASBM1_FD.out	0.012839	20586	378192	Epitheliaceae
AttsexASBM1_FD.out	0.012081	19370	742845	Malasseziaceae
AttsexASBM1_FD.out	0.011831	18970	28568	Trichocomaceae
AttsexASBM1_FD.out	0.011802	18923	1759442	Trichosporonaceae
AttsexASBM1_FD.out	0.011584	18573	34479	Spizellomycetaceae
AttsexASBM1_FD.out	0.011031	17686	28556	Pleosporaceae
AttsexASBM1_FD.out	0.010134	16248	5268	Ustilaginaceae
AttsexASBM1_FD.out	0.009731	15602	43219	Herpotrichiellaceae
AttsexASBM1_FD.out	0.009665	15497	4894	Schizosaccharomycetaceae
AttsexASBM1_FD.out	0.008999	14429	28983	Sclerotiniaceae
AttsexASBM1_FD.out	0.008902	14273	36751	Glomeraceae
AttsexASBM1_FD.out	0.007822	12541	93133	Mycosphaerellaceae
AttsexASBM1_FD.out	0.007711	12364	4854	Mortierellaceae
AttsexASBM1_FD.out	0.007605	12194	1344955	Rhizopodaceae
AttsexASBM1_FD.out	0.007499	12024	5129	Hypocreaceae
AttsexASBM1_FD.out	0.007299	11703	5148	Sordariaceae
AttsexASBM1_FD.out	0.007021	11257	57201	Cantharellaceae
AttsexASBM1_FD.out	0.006745	10814	165795	Mixiaceae
AttsexASBM1_FD.out	0.006735	10799	146292	Verrucariaceae
AttsexASBM1_FD.out	0.006481	10391	1344966	Phycomycetaceae
AttsexASBM1_FD.out	0.006272	10056	27319	Metschnikowiaceae
AttsexASBM1_FD.out	0.006231	9991	5254	Dacrymycetaceae
AttsexASBM1_FD.out	0.006166	9887	431959	Wallemiaceae
AttsexASBM1_FD.out	0.006047	9696	410830	Trichomonascaceae
AttsexASBM1_FD.out	0.005919	9491	4862	Kickxellaceae
AttsexASBM1_FD.out	0.005367	8605	683158	Didymellaceae
AttsexASBM1_FD.out	0.005309	8512	1450293	Aplosporellaceae
AttsexASBM1_FD.out	0.005089	8160	1799696	Sporidiobolaceae
AttsexASBM1_FD.out	0.005028	8062	474942	Ophiocordycipitaceae
AttsexASBM1_FD.out	0.004678	7501	47021	Orbiliaceae
AttsexASBM1_FD.out	0.004633	7428	5259	Melampsoraceae
AttsexASBM1_FD.out	0.004466	7160	115784	Phaffomycetaceae
AttsexASBM1_FD.out	0.004348	6971	742847	Ceraceosoraceae
AttsexASBM1_FD.out	0.004192	6721	44281	Pneumocystidaceae
AttsexASBM1_FD.out	0.004015	6437	34353	Dipodascaceae
AttsexASBM1_FD.out	0.003595	5764	62920	Cryptobasidiaceae
AttsexASBM1_FD.out	0.003576	5733	5262	Pucciniaceae
AttsexASBM1_FD.out	0.003263	5231	1033978	Plectosphaerellaceae
AttsexASBM1_FD.out	0.003168	5079	35718	Chaetomiaceae
AttsexASBM1_FD.out	0.003072	4926	27330	Protomycetaceae
AttsexASBM1_FD.out	0.002987	4790	2589077	Lachnaceae
AttsexASBM1_FD.out	0.002985	4786	45131	Botryosphaeriaceae
AttsexASBM1_FD.out	0.002678	4293	40289	Tuberaceae
AttsexASBM1_FD.out	0.002230	3575	5408	Filobasidiaceae
AttsexASBM1_FD.out	0.002219	3558	62919	Tilletiariaceae
AttsexASBM1_FD.out	0.002126	3408	668547	Teratosphaeriaceae
AttsexASBM1_FD.out	0.002117	3395	44277	Ascoideaceae
AttsexASBM1_FD.out	0.002037	3266	34397	Clavicipitaceae
AttsexASBM1_FD.out	0.002014	3229	34374	Leptosphaeriaceae
AttsexASBM1_FD.out	0.002011	3225	190068	Brachybasidiaceae
AttsexASBM1_FD.out	0.001919	3077	221670	Cucurbitariaceae
AttsexASBM1_FD.out	0.001799	2885	5215	Tremellaceae
AttsexASBM1_FD.out	0.001738	2786	474943	Cordycipitaceae
AttsexASBM1_FD.out	0.001700	2725	1910893	Cuniculitremaceae
AttsexASBM1_FD.out	0.001683	2698	56478	Ramalinaceae
AttsexASBM1_FD.out	0.001617	2593	5152	Ophiostomataceae
AttsexASBM1_FD.out	0.001549	2484	1570301	Saccotheciaceae
AttsexASBM1_FD.out	0.001536	2462	299071	Ajellomycetaceae
AttsexASBM1_FD.out	0.001297	2079	1111112	Sympoventuriaceae
AttsexASBM1_FD.out	0.001258	2017	2033035	Hypoxylaceae
AttsexASBM1_FD.out	0.001184	1898	1756146	Togniniaceae
AttsexASBM1_FD.out	0.001115	1787	1812776	Sporocadaceae
AttsexASBM1_FD.out	0.001059	1698	265081	Thyridiaceae
AttsexASBM1_FD.out	0.001052	1687	34384	Arthrodermataceae
AttsexASBM1_FD.out	0.001000	1604	33184	Onygenaceae
AttsexASBM1_FD.out	0.000974	1561	744530	Dissoconiaceae
AttsexASBM1_FD.out	0.000962	1543	36734	Unikaryonidae
AttsexASBM1_FD.out	0.000879	1410	27974	Nosematidae
AttsexASBM1_FD.out	0.000878	1408	767018	Diaporthaceae
AttsexASBM1_FD.out	0.000836	1340	34379	Pseudeurotiaceae
AttsexASBM1_FD.out	0.000813	1303	78060	Parmeliaceae
AttsexASBM1_FD.out	0.000760	1218	221678	Didymosphaeriaceae
AttsexASBM1_FD.out	0.000734	1177	47743	Hyaloscyphaceae
AttsexASBM1_FD.out	0.000712	1141	2528436	Pyriculariaceae
AttsexASBM1_FD.out	0.000710	1139	2656784	Pleuroascaceae
AttsexASBM1_FD.out	0.000692	1109	1217822	Xylonaceae
AttsexASBM1_FD.out	0.000685	1099	281242	Mytilinidiaceae
AttsexASBM1_FD.out	0.000641	1027	35232	Pleistophoridae
AttsexASBM1_FD.out	0.000641	1027	152637	Acrospermaceae
AttsexASBM1_FD.out	0.000639	1024	2609812	Podosporaceae
AttsexASBM1_FD.out	0.000636	1019	1341112	Cyphellophoraceae
AttsexASBM1_FD.out	0.000613	983	81093	Magnaporthaceae
AttsexASBM1_FD.out	0.000552	885	1682405	Microdochiaceae
AttsexASBM1_FD.out	0.000541	867	399129	Cryphonectriaceae
AttsexASBM1_FD.out	0.000538	863	2793945	Drepanopezizaceae
AttsexASBM1_FD.out	0.000527	845	1208339	Trematosphaeriaceae
AttsexASBM1_FD.out	0.000500	802	34365	Saccharomycodaceae
AttsexASBM1_FD.out	0.000496	796	241722	Eremomycetaceae
AttsexASBM1_FD.out	0.000489	784	5593	Microascaceae
AttsexASBM1_FD.out	0.000478	767	2755564	Mollisiaceae
AttsexASBM1_FD.out	0.000476	763	103887	Bionectriaceae
AttsexASBM1_FD.out	0.000445	713	2907085	Amorphothecaceae
AttsexASBM1_FD.out	0.000441	707	5181	Helotiaceae
AttsexASBM1_FD.out	0.000437	700	37990	Xylariaceae
AttsexASBM1_FD.out	0.000433	694	717954	Lindgomycetaceae
AttsexASBM1_FD.out	0.000416	667	55176	Sporormiaceae
AttsexASBM1_FD.out	0.000372	596	548648	Dothidotthiaceae
AttsexASBM1_FD.out	0.000361	579	1812770	Pseudomassariaceae
AttsexASBM1_FD.out	0.000305	489	5020	Phaeosphaeriaceae
AttsexASBM1_FD.out	0.000283	454	1131624	Thermoascaceae
AttsexASBM1_FD.out	0.000202	324	174683	Ordosporidae
AttsexASBM1_FD.out	0.000000	0	10239	Viruses
AttsexASBM1_FD.out	0.421694	676123	NA	cannot be assigned to a (non-viral) family
AttsexASBM1_FD.out	96.801615	155206722	NA	unclassified
