intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
8010000,0.013209538573171939,0.08567761257888544,0.08567761257888544,0.015377231714340564,GCA_000382605.1.fna,,f8d0f4c8,93490000,1119574.scaffolds.fasta,,09801b63,520900000
20000,3.808580732390075e-05,0.004705882352941176,0.004705882352941176,3.839508542906508e-05,GCA_002928325.1.fna,,a79ac191,4250000,1119574.scaffolds.fasta,,09801b63,520900000
20000,3.8017754291254015e-05,0.0038535645472061657,0.0038535645472061657,3.839508542906508e-05,GCA_002928355.1.fna,,faaad7ff,5190000,1119574.scaffolds.fasta,,09801b63,520900000
20000,3.799969600243198e-05,0.003676470588235294,0.003676470588235294,3.839508542906508e-05,GCA_002928365.1.fna,,491c7c35,5440000,1119574.scaffolds.fasta,,09801b63,520900000
30000,5.699954400364797e-05,0.005504587155963303,0.005504587155963303,5.759262814359762e-05,GCA_011752515.1.fna,,5ff02c7c,5450000,1119574.scaffolds.fasta,,09801b63,520900000
20000,3.8017754291254015e-05,0.0038535645472061657,0.0038535645472061657,3.839508542906508e-05,GCA_011752575.1.fna,,faaad7ff,5190000,1119574.scaffolds.fasta,,09801b63,520900000
10000,1.9000209002299026e-05,0.0018450184501845018,0.0018450184501845018,1.919754271453254e-05,GCA_011752615.1.fna,,75037606,5420000,1119574.scaffolds.fasta,,09801b63,520900000
10000,1.8990466785673593e-05,0.0017574692442882249,0.0017574692442882249,1.919754271453254e-05,GCA_011752625.1.fna,,efd871c1,5690000,1119574.scaffolds.fasta,,09801b63,520900000
10000,1.90095998479232e-05,0.001937984496124031,0.001937984496124031,1.919754271453254e-05,GCA_011752635.1.fna,,dea459ea,5160000,1119574.scaffolds.fasta,,09801b63,520900000
10000,1.8989384933821994e-05,0.0017482517482517483,0.0017482517482517483,1.919754271453254e-05,GCA_011752685.1.fna,,5effad17,5720000,1119574.scaffolds.fasta,,09801b63,520900000
60000,0.00011397743246837126,0.010752688172043012,0.010752688172043012,0.00011518525628719524,GCA_011752715.1.fna,,3f9535a0,5580000,1119574.scaffolds.fasta,,09801b63,520900000
60000,0.00011397743246837126,0.010752688172043012,0.010752688172043012,0.00011518525628719524,GCA_011752735.1.fna,,3f9535a0,5580000,1119574.scaffolds.fasta,,09801b63,520900000
1200000,0.0022872827081427266,0.242914979757085,0.242914979757085,0.002303705125743905,GCA_011752745.1.fna,,e9ee7271,4940000,1119574.scaffolds.fasta,,09801b63,520900000
