intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
12000000,0.015697560337497547,0.12835597390095196,0.12835597390095196,0.01757057514349303,GCA_000382605.1.fna,,f8d0f4c8,93490000,1119571.scaffolds.fasta,,7908904f,682960000
1580000,0.0023044499219695754,0.37176470588235294,0.37176470588235294,0.0023134590605599155,GCA_002928325.1.fna,,a79ac191,4250000,1119571.scaffolds.fasta,,7908904f,682960000
260000,0.00037796740757970024,0.05009633911368015,0.05009633911368015,0.00038069579477568235,GCA_002928355.1.fna,,faaad7ff,5190000,1119571.scaffolds.fasta,,7908904f,682960000
260000,0.000377830092713692,0.04779411764705882,0.04779411764705882,0.00038069579477568235,GCA_002928365.1.fna,,491c7c35,5440000,1119571.scaffolds.fasta,,7908904f,682960000
270000,0.0003923620193565263,0.04954128440366973,0.04954128440366973,0.00039533794072859317,GCA_011752515.1.fna,,5ff02c7c,5450000,1119571.scaffolds.fasta,,7908904f,682960000
260000,0.00037796740757970024,0.05009633911368015,0.05009633911368015,0.00038069579477568235,GCA_011752575.1.fna,,faaad7ff,5190000,1119571.scaffolds.fasta,,7908904f,682960000
30000,4.3582479843103074e-05,0.005535055350553505,0.005535055350553505,4.3926437858732574e-05,GCA_011752615.1.fna,,75037606,5420000,1119571.scaffolds.fasta,,7908904f,682960000
440000,0.0006393397364176632,0.0773286467486819,0.0773286467486819,0.0006442544219280778,GCA_011752625.1.fna,,efd871c1,5690000,1119571.scaffolds.fasta,,7908904f,682960000
290000,0.0004216158062311908,0.0562015503875969,0.0562015503875969,0.0004246222326344149,GCA_011752635.1.fna,,dea459ea,5160000,1119571.scaffolds.fasta,,7908904f,682960000
1410000,0.002056532773256323,0.3464373464373464,0.3464373464373464,0.002064542579360431,GCA_011752675.1.fna,,68400367,4070000,1119571.scaffolds.fasta,,7908904f,682960000
