intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
60000,0.0001055780397677283,0.0006417798695047598,0.0006417798695047598,0.000126350369574831,GCA_000382605.1.fna,,f8d0f4c8,93490000,1119569.scaffolds.fasta,,cc4879bf,474870000
30000,6.249609399412537e-05,0.005780346820809248,0.005780346820809248,6.31751847874155e-05,GCA_002928355.1.fna,,faaad7ff,5190000,1119569.scaffolds.fasta,,cc4879bf,474870000
30000,6.246356292162904e-05,0.0055147058823529415,0.0055147058823529415,6.31751847874155e-05,GCA_002928365.1.fna,,491c7c35,5440000,1119569.scaffolds.fasta,,cc4879bf,474870000
30000,6.246226238314352e-05,0.005504587155963303,0.005504587155963303,6.31751847874155e-05,GCA_011752515.1.fna,,5ff02c7c,5450000,1119569.scaffolds.fasta,,cc4879bf,474870000
30000,6.249609399412537e-05,0.005780346820809248,0.005780346820809248,6.31751847874155e-05,GCA_011752575.1.fna,,faaad7ff,5190000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0821187640543016e-05,0.0018450184501845018,0.0018450184501845018,2.1058394929138502e-05,GCA_011752615.1.fna,,75037606,5420000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.080948912704193e-05,0.0017574692442882249,0.0017574692442882249,2.1058394929138502e-05,GCA_011752625.1.fna,,efd871c1,5690000,1119569.scaffolds.fasta,,cc4879bf,474870000
20000,4.166579862919523e-05,0.003875968992248062,0.003875968992248062,4.2116789858277004e-05,GCA_011752635.1.fna,,dea459ea,5160000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0808190103624785e-05,0.0017482517482517483,0.0017482517482517483,2.1058394929138502e-05,GCA_011752685.1.fna,,5effad17,5720000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0829427815617906e-05,0.0019120458891013384,0.0019120458891013384,2.1058394929138502e-05,GCA_011752755.1.fna,,c2868438,5230000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.070779234225839e-05,0.0012422360248447205,0.0012422360248447205,2.1058394929138502e-05,GCA_011752985.1.fna,,2163b024,8050000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0701362149629445e-05,0.0012195121951219512,0.0012195121951219512,2.1058394929138502e-05,GCA_011753035.1.fna,,f9a0dfd9,8200000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0696649212492498e-05,0.0012033694344163659,0.0012033694344163659,2.1058394929138502e-05,GCA_011753045.1.fna,,7b878cd7,8310000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0710365537951745e-05,0.0012515644555694619,0.0012515644555694619,2.1058394929138502e-05,GCA_011753075.1.fna,,ed17eed3,7990000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.073914305860882e-05,0.001366120218579235,0.001366120218579235,2.1058394929138502e-05,GCA_011753085.1.fna,,3017937e,7320000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0697934346152255e-05,0.0012077294685990338,0.0012077294685990338,2.1058394929138502e-05,GCA_011753135.1.fna,,68009c3d,8280000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0698362759505724e-05,0.0012091898428053204,0.0012091898428053204,2.1058394929138502e-05,GCA_011753145.1.fna,,6761aa32,8270000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0713368407970505e-05,0.0012626262626262627,0.0012626262626262627,2.1058394929138502e-05,GCA_011753155.1.fna,,96e91579,7920000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.071422653078134e-05,0.0012658227848101266,0.0012658227848101266,2.1058394929138502e-05,GCA_011753175.1.fna,,f7d1633b,7900000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.080083203328133e-05,0.001697792869269949,0.001697792869269949,2.1058394929138502e-05,GCA_011753195.1.fna,,90bbfc5c,5890000,1119569.scaffolds.fasta,,cc4879bf,474870000
1090000,0.002283391989274342,0.30446927374301674,0.30446927374301674,0.002295365047276097,GCA_011753235.1.fna,,f7337aa9,3580000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,2.0613031558551315e-05,0.0009737098344693282,0.0009737098344693282,2.1058394929138502e-05,GCA_011754595.1.fna,,e1e75b9f,10270000,1119569.scaffolds.fasta,,cc4879bf,474870000
70000,0.0001159996685723755,0.0005441119315973572,0.0005441119315973572,0.0001474087645039695,GCA_022457215.1.fna,,61a8610e,128650000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,1.986768124292214e-05,0.00035124692658939234,0.00035124692658939234,2.1058394929138502e-05,GCF_000002655.1_ASM265v1_genomic.fna,,da51220c,28470000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,1.9966057701906758e-05,0.00038476337052712584,0.00038476337052712584,2.1058394929138502e-05,GCF_010015585.1_Erebi1_genomic.fna,,175e4869,25990000,1119569.scaffolds.fasta,,cc4879bf,474870000
20000,4.1691855496028853e-05,0.00411522633744856,0.00411522633744856,4.2116789858277004e-05,GCF_011044475.1.fna,,0a3a4ba8,4860000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,1.9224114729516707e-05,0.0002206531332744925,0.0002206531332744925,2.1058394929138502e-05,GCF_900067095.1_F._proliferatum_ET1_version_1_genomic.fna,,30f69fb9,45320000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,1.984363217843394e-05,0.000343878954607978,0.000343878954607978,2.1058394929138502e-05,ICBG2046.fna,,b78f627e,29080000,1119569.scaffolds.fasta,,cc4879bf,474870000
10000,1.9894954639503423e-05,0.0003599712023038157,0.0003599712023038157,2.1058394929138502e-05,ICBG2047.fna,,731bd216,27780000,1119569.scaffolds.fasta,,cc4879bf,474870000
