intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
13300000,0.02553273181032828,0.10338126700349787,0.02553273181032828,0.02553273181032828,,,,GCA_022457215.1.fna,input_sig/GCA_022457215.1.fna.k51.sig,61a8610e5b1824da60ba94cea13b0942,0.10338126700349787,13300000,0,15390000,1119574.scaffolds.fasta,,09801b63,520900000
5840000,0.011211364945287003,0.7978142076502732,0.011211364945287003,0.011211364945287003,,,,GCA_011753085.1.fna,input_sig/GCA_011753085.1.fna.k51.sig,3017937ecd1c380344c7c1062832e2f7,0.7978142076502732,5840000,1,9550000,1119574.scaffolds.fasta,,09801b63,520900000
3480000,0.006680744864657324,0.7160493827160493,0.006680744864657324,0.006680744864657324,,,,GCF_011044475.1.fna,input_sig/GCF_011044475.1.fna.k51.sig,0a3a4ba8cd342941787f000be36b100e,0.7160493827160493,3480000,2,6070000,1119574.scaffolds.fasta,,09801b63,520900000
3100000,0.005951238241505087,0.3417569193742479,0.005452102130927242,0.005452102130927242,,,,GCA_011753045.1.fna,input_sig/GCA_011753045.1.fna.k51.sig,7b878cd72981707a942b35d7c2904ac8,0.3730445246690734,2840000,3,3230000,1119574.scaffolds.fasta,,09801b63,520900000
8010000,0.015377231714340564,0.018718579527222164,0.0033595699750431944,0.0033595699750431944,,,,GCA_000382605.1.fna,input_sig/GCA_000382605.1.fna.k51.sig,f8d0f4c8aeaf1197cd6a346e63a4192c,0.08567761257888544,1750000,4,1480000,1119574.scaffolds.fasta,,09801b63,520900000
1200000,0.002303705125743905,0.242914979757085,0.002303705125743905,0.002303705125743905,,,,GCA_011752745.1.fna,input_sig/GCA_011752745.1.fna.k51.sig,e9ee7271a108a5cb0d4a949cda15c65f,0.242914979757085,1200000,5,280000,1119574.scaffolds.fasta,,09801b63,520900000
120000,0.0002303705125743905,0.012295081967213115,0.00011518525628719524,0.00011518525628719524,,,,GCA_011752765.1.fna,input_sig/GCA_011752765.1.fna.k51.sig,322a110ddebb8f27ed5fd5487c6dd109,0.02459016393442623,60000,6,220000,1119574.scaffolds.fasta,,09801b63,520900000
60000,0.00011518525628719524,0.007168458781362007,7.679017085813016e-05,7.679017085813016e-05,,,,GCA_011752715.1.fna,input_sig/GCA_011752715.1.fna.k51.sig,3f9535a0c8ccbf51c0959fa59f2f6024,0.010752688172043012,40000,7,180000,1119574.scaffolds.fasta,,09801b63,520900000
40000,7.679017085813016e-05,0.009732360097323601,7.679017085813016e-05,7.679017085813016e-05,,,,GCA_011753255.1.fna,input_sig/GCA_011753255.1.fna.k51.sig,2267779531016036abfee16cf279733c,0.009732360097323601,40000,8,140000,1119574.scaffolds.fasta,,09801b63,520900000
170000,0.0003263582261470532,0.006423982869379015,5.759262814359762e-05,5.759262814359762e-05,,,,GCA_011752845.1.fna,input_sig/GCA_011752845.1.fna.k51.sig,04760ff86fa214b2a2b4772ac5a1949f,0.03640256959314775,30000,9,110000,1119574.scaffolds.fasta,,09801b63,520900000
70000,0.0001343827990017278,0.0010799136069114472,5.759262814359762e-05,5.759262814359762e-05,,,,ICBG2047.fna,input_sig/ICBG2047.fna.k51.sig,731bd2168ec0e826ecdc9dd777c6936e,0.0025197984161267097,30000,10,80000,1119574.scaffolds.fasta,,09801b63,520900000
20000,3.839508542906508e-05,0.004705882352941176,3.839508542906508e-05,3.839508542906508e-05,,,,GCA_002928325.1.fna,input_sig/GCA_002928325.1.fna.k51.sig,a79ac191490384b6201aa780a4f57d89,0.004705882352941176,20000,11,60000,1119574.scaffolds.fasta,,09801b63,520900000
30000,5.759262814359762e-05,0.003669724770642202,3.839508542906508e-05,3.839508542906508e-05,,,,GCA_011752515.1.fna,input_sig/GCA_011752515.1.fna.k51.sig,5ff02c7c8a39597507e8ab1bf06be035,0.005504587155963303,20000,12,40000,1119574.scaffolds.fasta,,09801b63,520900000
20000,3.839508542906508e-05,0.0012515644555694619,1.919754271453254e-05,1.919754271453254e-05,,,,GCA_011753075.1.fna,input_sig/GCA_011753075.1.fna.k51.sig,ed17eed3dde9bde156d9cf88f6d9e133,0.0025031289111389237,10000,13,30000,1119574.scaffolds.fasta,,09801b63,520900000
10000,1.919754271453254e-05,0.00035124692658939234,1.919754271453254e-05,1.919754271453254e-05,,,,GCF_000002655.1_ASM265v1_genomic.fna,input_sig/GCF_000002655.1_ASM265v1_genomic.fna.k51.sig,da51220c51981b8ab2e14e3603fab7b9,0.00035124692658939234,10000,14,20000,1119574.scaffolds.fasta,,09801b63,520900000
10000,1.919754271453254e-05,0.00025348542458808617,1.919754271453254e-05,1.919754271453254e-05,,,,GCF_000709125.1_Exop_aqua_CBS_119918_V1_genomic.fna,input_sig/GCF_000709125.1_Exop_aqua_CBS_119918_V1_genomic.fna.k51.sig,32074cfa0c88b66ac89a736b8be87077,0.00025348542458808617,10000,15,10000,1119574.scaffolds.fasta,,09801b63,520900000
20000,3.839508542906508e-05,0.000343878954607978,1.919754271453254e-05,1.919754271453254e-05,,,,ICBG2046.fna,input_sig/ICBG2046.fna.k51.sig,b78f627e07f6ed1f8804e5e6856012a2,0.000687757909215956,10000,16,0,1119574.scaffolds.fasta,,09801b63,520900000
