intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
1880000,0.0034193630526909297,0.02010910257781581,0.02010910257781581,0.004103011785246617,GCA_000382605.1.fna,,f8d0f4c8,93490000,1119572.scaffolds.fasta,,f2957e9d,458200000
270000,0.0005841879787095936,0.06352941176470588,0.06352941176470588,0.0005892623308598865,GCA_002928325.1.fna,,a79ac191,4250000,1119572.scaffolds.fasta,,f2957e9d,458200000
140000,0.00030221262817053425,0.02697495183044316,0.02697495183044316,0.0003055434308162375,GCA_002928355.1.fna,,faaad7ff,5190000,1119572.scaffolds.fasta,,f2957e9d,458200000
150000,0.000323631577811819,0.027573529411764705,0.027573529411764705,0.00032736796158882583,GCA_002928365.1.fna,,491c7c35,5440000,1119572.scaffolds.fasta,,f2957e9d,458200000
130000,0.00028046254746289266,0.023853211009174313,0.023853211009174313,0.00028371890004364906,GCA_011752515.1.fna,,5ff02c7c,5450000,1119572.scaffolds.fasta,,f2957e9d,458200000
140000,0.00030221262817053425,0.02697495183044316,0.02697495183044316,0.0003055434308162375,GCA_011752575.1.fna,,faaad7ff,5190000,1119572.scaffolds.fasta,,f2957e9d,458200000
10000,2.156985397208861e-05,0.0018450184501845018,0.0018450184501845018,2.182453077258839e-05,GCA_011752615.1.fna,,75037606,5420000,1119572.scaffolds.fasta,,f2957e9d,458200000
50000,0.0001077957916522939,0.008787346221441126,0.008787346221441126,0.00010912265386294194,GCA_011752625.1.fna,,efd871c1,5690000,1119572.scaffolds.fasta,,f2957e9d,458200000
130000,0.00028063812792781124,0.025193798449612403,0.025193798449612403,0.00028371890004364906,GCA_011752635.1.fna,,dea459ea,5160000,1119572.scaffolds.fasta,,f2957e9d,458200000
250000,0.0005411021167914809,0.06142506142506143,0.06142506142506143,0.0005456132693147098,GCA_011752675.1.fna,,68400367,4070000,1119572.scaffolds.fasta,,f2957e9d,458200000
110000,0.00023716608093831527,0.019230769230769232,0.019230769230769232,0.00024006983849847227,GCA_011752685.1.fna,,5effad17,5720000,1119572.scaffolds.fasta,,f2957e9d,458200000
20000,4.312575470070726e-05,0.0035842293906810036,0.0035842293906810036,4.364906154517678e-05,GCA_011752715.1.fna,,3f9535a0,5580000,1119572.scaffolds.fasta,,f2957e9d,458200000
20000,4.312575470070726e-05,0.0035842293906810036,0.0035842293906810036,4.364906154517678e-05,GCA_011752735.1.fna,,3f9535a0,5580000,1119572.scaffolds.fasta,,f2957e9d,458200000
10000,2.1592209530801288e-05,0.0020242914979757085,0.0020242914979757085,2.182453077258839e-05,GCA_011752745.1.fna,,e9ee7271,4940000,1119572.scaffolds.fasta,,f2957e9d,458200000
10000,2.1578697509818308e-05,0.0019120458891013384,0.0019120458891013384,2.182453077258839e-05,GCA_011752755.1.fna,,c2868438,5230000,1119572.scaffolds.fasta,,f2957e9d,458200000
