intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
3797000,0.1008124468988955,0.684761045987376,0.1008124468988955,0.1008124468988955,,,,"GCA_010597365.1 Enterobacter hormaechei strain=AS012359, ASM1059736v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,c7bb4f8f3666e12d7b7c5a013143e0a3,0.684761045987376,3797000,0,17766000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
3714000,0.09860875106202209,0.6987008024455483,0.09709536958368734,0.09709536958368734,,,,"GCA_000957715.1 Klebsiella aerogenes strain=35005, ASM95771v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,f0f310658a805bc2f9e30f5309e55fe4,0.7095911348872755,3657000,1,14109000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
3235000,0.0858910365335599,0.5551718183388016,0.08536002548853017,0.08536002548853017,,,,"GCA_011752685.1 Pantoea sp. Al-1710 strain=Al-1710, ASM1175268v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,6c9a5d315df0d7aa3de57fea5ce5cdd9,0.5586254532895872,3215000,2,10894000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
2357000,0.06257965165675446,0.42104286509556504,0.06024320305862362,0.06024320305862362,,,,"GCA_003789135.1 Kluyvera ascorbata strain=OT2, ASM378913v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,0d9f9493347bae249ea440447b1ccbb7,0.4373724253108183,2269000,3,8625000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
1015000,0.026948810535259132,0.19339920117721252,0.024426508071367883,0.024426508071367883,,,,"GCA_900215375.1 Enterobacter sp. CC120223-11 strain=CC120223-11, IMG-taxon 2545824507 annotated assembly",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,32d34b5d191756913fe8a3ed31bfc432,0.21336977086398992,920000,4,7705000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
3085000,0.08190845369583688,0.15697211155378485,0.02092183517417162,0.02092183517417162,,,,"GCA_900215395.1 Pantoea sp. GL120224-02 strain=GL120224-02, IMG-taxon 2545824509 annotated assembly",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,c3720df7510050189f59363a222fe5d9,0.6145418326693227,788000,5,6917000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
2510000,0.06664188615123194,0.1448199034533977,0.02070943075615973,0.02070943075615973,,,,"GCA_009909445.1 Klebsiella aerogenes strain=HNHF1, ASM990944v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,db704bdb2fb707569936d43359e17f0e,0.46602302265131823,780000,6,6137000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
814000,0.02161214953271028,0.13388557118089,0.018452633814783348,0.018452633814783348,,,,"GCA_011752575.1 Pantoea sp. Ap-959 strain=Ap-959, ASM1175257v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,021690589abec35c53987a6b5f196c9b,0.15680986322481216,695000,7,5442000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
3759000,0.09980352591333899,0.08206869009584665,0.010912276975361087,0.010912276975361087,,,,"GCA_902166485.1 Enterobacter hormaechei strain=4928STDY7071152, 25964_2#28",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,119ca2992fb5dc8a35746f07ca896beb,0.7505990415335463,411000,8,5031000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
2803000,0.07442119796091759,0.0600757712430092,0.008841333899745115,0.008841333899745115,,,,"GCA_000773965.1 Enterobacter cancerogenus strain=M004, ASM77396v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,91c0d76381da409885536f8fd38e6ce8,0.50568284322569,333000,9,4698000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
361000,0.009584749362786745,0.06512515910055156,0.008151019541206457,0.008151019541206457,,,,"GCA_006494375.1 Pantoea anthophila strain=LMG 2558, ASM649437v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,99a2dd2b91d74152a42627e365d2e7d6,0.07658039881204921,307000,10,4391000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
3510000,0.09319243840271878,0.056242752222651723,0.007726210705182668,0.007726210705182668,,,,"GCA_002204605.1 Klebsiella aerogenes strain=PX01, ASM220460v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,f6c9514c8367321efc2de3a54f251cae,0.678391959798995,291000,11,4100000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
366000,0.00971750212404418,0.05553287055941201,0.007221750212404418,0.007221750212404418,,,,"GCA_021172805.1 Kosakonia cowanii strain=Pa82, ASM2117280v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,ad31307b9c1ee995362206e321bb8f37,0.07472437729685585,272000,12,3828000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
3116000,0.08273152081563297,0.03579502637528259,0.005044604927782498,0.005044604927782498,,,,"GCA_009830025.1 Pantoea sp. Taur strain=Taur, ASM983002v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,aa661470763018fdb132668c7d97aaf4,0.5870384325546345,190000,13,3638000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
1753000,0.04654311809685641,0.030643699002719856,0.004487043330501274,0.004487043330501274,,,,"GCA_015135575.1 Klebsiella sp. STW0522-44 strain=STW0522-44, ASM1513557v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,4745489db43463c94fa1c865ec602c02,0.31786038077969175,169000,14,3469000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
902000,0.02394859813084112,0.02575184584909058,0.003796728971962617,0.003796728971962617,,,,"GCA_016643525.1 Pantoea sp. Morm, ASM1664352v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,648242bbbf016175d3f18b05bf1634f7,0.16243471997118675,143000,15,3326000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
1561000,0.04144541206457094,0.021927587965323816,0.0034250212404418013,0.0034250212404418013,,,,"GCA_016625195.1 Erwinia sp. S63 strain=S63, S63",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,20a06c2837f44e7743f84d27c783a4d1,0.26534081251062386,129000,16,3197000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
3588000,0.09526338147833475,0.02315914489311164,0.0031064146134239592,0.0031064146134239592,,,,"GCA_017829885.1 Enterobacter hormaechei strain=S74-2, ASM1782988v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,e716c5cd3b813aa96a8df85b15525a16,0.7102137767220903,117000,17,3080000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
323000,0.008575828377230246,0.020938794293603312,0.0024161002548853017,0.0024161002548853017,,,,"GCA_002470465.1 Pluralibacter sp. UBA7423, ASM247046v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,12ddc6c6bc098951fa9480f4db766ece,0.0743212149102623,91000,18,2989000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
2337000,0.06204864061172472,0.01437976437976438,0.002203695836873407,0.002203695836873407,,,,"GCA_002003705.1 Klebsiella aerogenes strain=LIM107, ASM200370v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,b411260d5d1b54bd795951412e7a9e31,0.40488565488565487,83000,19,2906000,AttcepgaCombined_FD_2029527004.a.fna,ACEF_contig00001,1f3fb0d6,37664000
