intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
4619000,0.021531691536026777,0.012397836619113443,0.021531691536026777,0.021531691536026777,,,,GCA_009867345.1_ASM986734v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,e634882be6ebe1736bb645a200a7bf3e,0.012397836619113443,4619000,0,17813000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
4095000,0.01908904023382326,0.0007981067281024653,0.01838048489425278,0.01838048489425278,,,,GCA_014338645.1_ASM1433864v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,b404ebeeb8c725b1bf7e86a81b3eeac0,0.0008288732060815611,3943000,1,13870000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
2505000,0.011677178458053057,0.005136872306202258,0.011150423501661842,0.011150423501661842,,,,GCA_020877215.1_ASM2087721v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,b01a18813b3ca6e8804662db73563bbf,0.005379542277189238,2392000,2,11478000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
1455000,0.006782552757072734,0.004428411740072345,0.006260459348968166,0.006260459348968166,,,,GCA_000149285.1_OrySat_Sep2003_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,73688dd917b38744bb1c0664ba677dff,0.004797720835298036,1343000,3,10135000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
1562000,0.0072813384237440625,0.003277150590457597,0.004820040928393957,0.004820040928393957,,,,GCA_000004655.2_ASM465v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,e32dc1176a23ed090bfaf5fad864a8d2,0.004950589189840199,1034000,4,9101000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
1565000,0.007295323068604006,0.0006535413773384527,0.004736133059234294,0.004736133059234294,,,,GCA_019775975.1_OSU_SAla_1.0_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,24b444ede46220a92a1a738fffee434c,0.0010066852908805891,1016000,5,8085000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
1264000,0.00589219703432298,0.00011502073861349986,0.0031512066417739987,0.0031512066417739987,,,,GCA_004151065.1_LarixSibirica0.1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,b309a98d23e9e98a80fb2411d43bd10d,0.00021506836332465062,676000,6,7409000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
1000000,0.004661548286647927,0.001592796417934,0.003011360193174561,0.003011360193174561,,,,GCA_010261695.1_La_Amiga3.1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,73767c04d625fb0443ae1675113386f4,0.0024656291299287925,646000,7,6763000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
745000,0.003472853473552706,0.0008585424978536437,0.0024566359470634576,0.0024566359470634576,,,,GCA_018493915.1_araca.K10017.gnm1.DQ4M_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,6df040e944ac2c13fc4f1a59a1d5e082,0.001213689109869003,527000,8,6236000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
1007000,0.004694179124654463,0.00037062635854594265,0.0020697274392716797,0.0020697274392716797,,,,GCA_000831365.1_hl_SW_version_1.0.fasta_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,059542bde084482672ad1fc353f68685,0.0008405872591346041,444000,9,5792000,AttsexdGarden_91349.assembled.fna,Ga0133256_100001,53c7f971,214521000
