intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
4299000,0.0404254118709095,0.8847499485490842,0.0404254118709095,0.0404254118709095,,,,"GCA_017920335.1 Pantoea ananatis strain=PANS_2_1, ASM1792033v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,6e339cbb082e16878f2e7d721cc5b1e3,0.8847499485490842,4299000,0,15694000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
4196000,0.03945685699240201,0.7029155495978552,0.039447453546979615,0.039447453546979615,,,,"GCA_003057685.2 Pseudomonas sp. RIT 412 strain=RIT 412, ASM305768v2",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,c1dc3811e50b12ef47b477416340d44a,0.703083109919571,4195000,1,11499000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
3276000,0.030805687203791468,0.7055348938963028,0.030326111487248928,0.030326111487248928,,,,"GCA_007679955.1 Pantoea agglomerans strain=DE0059, ASM767995v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,fb15133dfdb2dd511d97f59eb7ab4ac6,0.7166921898928025,3225000,2,8274000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
2483000,0.023348754983826076,0.48171238570241065,0.02179718648912962,0.02179718648912962,,,,"GCA_017051945.1 Pantoea stewartii subsp. indologenes strain=PANS 99-15, ASM1705194v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,7377e3ed85907d9a3cc6e47e889b8371,0.5160016625103907,2318000,3,5956000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
778000,0.007315880538629354,0.09866835764109068,0.007315880538629354,0.007315880538629354,,,,"GCA_003853425.1 Burkholderia sp. Bp9140 strain=Bp9140, ASM385342v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,cb8f9c5f859e7e67066f1581847225d7,0.09866835764109068,778000,4,5178000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
3193000,0.03002520123373204,0.11196319018404909,0.004805160610847814,0.004805160610847814,,,,"GCA_006385265.1 Pantoea vagans strain=PF-103, ASM638526v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,c8bff973aa8a95292cb692696643dcdd,0.6996056091148116,511000,5,4667000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
678000,0.006375535996389077,0.04245137388082742,0.0025859474911607613,0.0025859474911607613,,,,"GCA_000292915.1 Burkholderia cepacia GG4 strain=GG4, ASM29291v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,f47990ee16cb5271a28c59d2a3531e0a,0.10466193269527632,275000,6,4392000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
2482000,0.02333935153840367,0.05187091665016828,0.0024637027006695253,0.0024637027006695253,,,,"GCA_017052115.1 Pantoea stewartii subsp. indologenes strain=PANS 07-6, ASM1705211v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,e3c23af48347ce2225d58d58eb1336f3,0.4913878439912889,262000,7,4130000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
3151000,0.029630256525991123,0.04937202252057168,0.002143985556307831,0.002143985556307831,,,,"GCA_001485375.1 Type-F symbiont of Plautia stali, F_1.0",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,864341bde06d3e0e0e1e508aca22eb37,0.6823300129926375,228000,8,3902000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
674000,0.006337922214699466,0.024825955602259295,0.0017772511848341231,0.0017772511848341231,,,,"GCA_902829955.1 Burkholderia ambifaria strain=BCC1212, ASM90282995v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,12a066bb255e22fa0db4f2674c8224b9,0.08853277288848023,189000,9,3713000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
3178000,0.029884149552396,0.028850233347475603,0.0012788685774467764,0.0012788685774467764,,,,"GCA_006494375.1 Pantoea anthophila strain=LMG 2558, ASM649437v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,99a2dd2b91d74152a42627e365d2e7d6,0.6741620704285108,136000,10,3577000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
646000,0.006074625742872188,0.01658549427405555,0.001184834123222749,0.001184834123222749,,,,"GCA_003635165.1 Burkholderia sp. Nafp2/4-1b strain=Nafp2/4-1b, ASM363516v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,10c9f6835fa5584fadab3df40a1fcacf,0.08503356588126892,126000,11,3451000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
118000,0.0011096065598435267,0.030522503879979308,0.0011096065598435267,0.0011096065598435267,,,,"GCA_014717515.1 Acinetobacter seifertii strain=AS79, ASM1471751v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,1b68a5b6805a5cf0edfa70a42b72e3e9,0.030522503879979308,118000,12,3333000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
3701000,0.034802151508312645,0.022481095442468832,0.0010343789964643046,0.0010343789964643046,,,,"GCA_017920345.1 Pantoea ananatis strain=PANS_2_6, ASM1792034v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,fd23615f0c1cd82160931a35c0fbfb73,0.7563866748416105,110000,13,3223000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
726000,0.0068269013766644095,0.010463215258855586,0.0009027307605506658,0.0009027307605506658,,,,"GCA_902829715.1 Burkholderia sp. BCC1642 strain=BCC1642, ASM90282971v1",db/sourmash/genbank-2022.03-bacteria-k31.sbt.zip,c97238e45ecbee05f0cfac5d5363e7a7,0.07912806539509537,96000,14,3127000,AttcapACBM1_FD_111485.assembled.fna,Ga0157357_1000001,424e49a8,106344000
