intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
5764000,0.013285575331793645,0.006858957043461084,0.013285575331793645,0.013285575331793645,,,,GCA_002180455.1_ASM218045v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,d956f9f6a1df8936ddc8a86ff740ca56,0.006858957043461084,5764000,0,8622000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
3855000,0.008885477603064625,0.0014092412142195413,0.004803459228219631,0.004803459228219631,,,,GCA_021461685.1_ASM2146168v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,2a21ee2ea96dab2ed61840693100701d,0.002606825758549104,2084000,1,6538000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
2826000,0.006513711986059827,0.0022889775113858935,0.0017886201348840853,0.0017886201348840853,,,,GCA_002573525.1_SJ18_v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,c6856d9aba99d13739b57ee6a09aa7c2,0.008335889751516152,776000,2,5762000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
845000,0.0019476598118260981,0.0017233177456849739,0.0017701807520502288,0.0017701807520502288,,,,GCA_004799145.1_ASM479914v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,026f45495c96e46a2b0d32dea5b6af26,0.0018960983009164102,768000,3,4994000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
494000,0.001138631889990642,0.00018466132952973445,0.00080211315327276,0.00080211315327276,,,,GCA_021521415.1_B.hawaiensis_p1.0_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,632e8060c6424069a8d8c50c15d69062,0.0002621341861715196,348000,4,4646000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
1511000,0.003482738432744656,0.0007703353777193242,0.0006615128591646038,0.0006615128591646038,,,,GCA_009867345.1_ASM986734v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,e634882be6ebe1736bb645a200a7bf3e,0.0040556681384456405,287000,5,4359000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
381000,0.0008781756074624183,0.0006930041480536056,0.0006407685534765152,0.0006407685534765152,,,,GCA_013103745.1_ASM1310374v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,a17b417ddf71d02abdde6edadbff6e5e,0.000949764677728143,278000,6,4081000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
389000,0.0008966149902962748,0.0004106267367564028,0.00053474210218184,0.00053474210218184,,,,GCA_001687015.1_ASM168701v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,0dc1cb25e7c7b4bf1bceb809ce434656,0.0006885077611993133,232000,7,3849000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
530000,0.0012216091127429966,0.0003182923383152554,0.00047250918511757413,0.00047250918511757413,,,,GCA_019022655.1_ASM1902265v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,128cbe0090b51679dfa5ebeddf4c2554,0.0008229021429613919,205000,8,3644000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
992000,0.0022864834713982123,0.0004222471465329551,0.000368787656677131,0.000368787656677131,,,,GCA_009936405.1_ASM993640v1_genomic.fna.gz,db/sourmash/genbank-2022.08-plant-k31.sbt.zip,30b2405466d3e463ee999d369e6079cd,0.0026179323085043214,160000,9,3484000,AttsexASBM3_FD_111478.assembled.fna,Ga0157365_10000001,12581b49,433854000
