4,SSU_rRNA_archaea,RF01959,TRINITY_DN6417_c0_g1_i3,-,CL00111,cm,1333,1477,1,182,+,5',2,0.55,0.0,70.6,1.1e-17,!,=,1,0.984,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
5,SSU_rRNA_archaea,RF01959,TRINITY_DN6417_c0_g1_i4,-,CL00111,cm,1333,1477,1,182,+,5',2,0.55,0.0,70.6,1.1e-17,!,=,1,0.984,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
5,SSU_rRNA_archaea,RF01959,TRINITY_DN6417_c0_g1_i5,-,CL00111,cm,1333,1477,1,182,+,5',2,0.56,0.0,70.6,1.1e-17,!,=,1,0.984,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
7,SSU_rRNA_archaea,RF01959,TRINITY_DN6417_c0_g1_i1,-,CL00111,cm,1333,1477,1,182,+,5',2,0.56,0.0,70.6,1.1e-17,!,=,1,0.984,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
5,SSU_rRNA_bacteria,RF00177,TRINITY_DN6417_c0_g1_i2,-,CL00111,cm,1378,1533,1,184,+,5',2,0.55,0.0,60.5,3.8e-16,!,=,1,0.973,1.000,",",",Bacterial,small,subunit,ribosomal,RNA
5,SSU_rRNA_bacteria,RF00177,TRINITY_DN6417_c0_g1_i3,-,CL00111,cm,1378,1533,1,184,+,5',2,0.54,0.0,60.6,3.5e-16,!,=,1,0.973,1.000,",",",Bacterial,small,subunit,ribosomal,RNA
7,SSU_rRNA_bacteria,RF00177,TRINITY_DN6417_c0_g1_i5,-,CL00111,cm,1378,1533,1,184,+,5',2,0.55,0.0,60.5,3.8e-16,!,=,1,0.973,1.000,",",",Bacterial,small,subunit,ribosomal,RNA
8,SSU_rRNA_bacteria,RF00177,TRINITY_DN6417_c0_g1_i1,-,CL00111,cm,1378,1533,1,184,+,5',2,0.55,0.0,60.5,3.8e-16,!,=,1,0.973,1.000,",",",Bacterial,small,subunit,ribosomal,RNA
8,SSU_rRNA_bacteria,RF00177,TRINITY_DN6417_c0_g1_i4,-,CL00111,cm,1378,1533,1,184,+,5',2,0.54,0.0,60.6,3.5e-16,!,=,1,0.973,1.000,",",",Bacterial,small,subunit,ribosomal,RNA
1,RNaseP_bact_a,RF00010,TRINITY_DN10214_c0_g1_i1,-,CL00002,cm,161,367,1,195,+,5',2,0.50,0.0,161.6,1.2e-50,!,*,-,-,-,-,-,-,Bacterial,RNase,P,class,A
2,LSU_rRNA_bacteria,RF02541,TRINITY_DN10153_c0_g1_i1,-,CL00112,cm,363,559,1,196,+,5',4,0.57,0.0,81.4,6.1e-24,!,=,1,1.000,0.681,",",",Bacterial,large,subunit,ribosomal,RNA
3,LSU_rRNA_archaea,RF02540,TRINITY_DN10153_c0_g1_i1,-,CL00112,cm,357,553,1,200,+,5',4,0.56,0.0,85.7,9e-24,!,=,1,1.000,0.694,",",",Archaeal,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN1985_c0_g1_i1,-,CL00112,cm,82,280,1,201,+,5'&3',4,0.53,0.0,124.2,2.9e-28,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN1985_c0_g3_i1,-,CL00112,cm,82,280,1,201,+,5'&3',4,0.53,0.0,118.9,6.4e-27,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6385_c1_g6_i1,-,CL00112,cm,1,209,1,202,+,3',3,0.47,0.0,142.6,2e-44,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN1985_c0_g2_i1,-,CL00112,cm,82,280,1,202,+,5'&3',4,0.49,0.0,104.7,3.1e-23,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,CsrC,RF00084,TRINITY_DN13657_c0_g1_i1,-,CL00106,cm,10,209,1,203,+,5'&3',4,0.54,11.3,151.5,6e-47,!,*,-,-,-,-,-,-,CsrC,RNA,family
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN6420_c5_g4_i1,-,CL00112,cm,638,843,1,203,+,5'&3',4,0.60,0.0,136.5,1.8e-31,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,SSU_rRNA_eukarya,RF01960,TRINITY_DN11715_c0_g1_i1,-,CL00111,cm,821,1024,1,203,+,5'&3',4,0.49,0.0,100.8,3.6e-27,!,^,-,-,-,-,-,-,Eukaryotic,small,subunit,ribosomal,RNA
2,SSU_rRNA_microsporidia,RF02542,TRINITY_DN11715_c0_g1_i1,-,CL00111,cm,465,666,1,203,+,5'&3',4,0.49,0.0,65.8,7.2e-17,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,TRINITY_DN6414_c1_g5_i1,-,CL00111,cm,294,515,1,204,+,5'&3',4,0.57,0.0,199.7,3.4e-61,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,TRINITY_DN6414_c1_g5_i1,-,CL00111,cm,278,465,1,204,+,5'&3',4,0.57,0.0,63.6,1.3e-15,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
1,SSU_rRNA_eukarya,RF01960,TRINITY_DN6417_c1_g15_i1,-,CL00111,cm,853,1057,1,205,+,5'&3',4,0.45,0.0,192.7,3.7e-55,!,^,-,-,-,-,-,-,Eukaryotic,small,subunit,ribosomal,RNA
1,SSU_rRNA_eukarya,RF01960,TRINITY_DN7396_c0_g1_i1,-,CL00111,cm,620,839,1,205,+,5'&3',4,0.52,0.0,65.7,1.8e-16,!,*,-,-,-,-,-,-,Eukaryotic,small,subunit,ribosomal,RNA
2,SSU_rRNA_microsporidia,RF02542,TRINITY_DN6417_c1_g15_i1,-,CL00111,cm,495,699,1,205,+,5'&3',4,0.45,0.0,113.2,1.8e-31,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
3,SSU_rRNA_archaea,RF01959,TRINITY_DN6417_c1_g15_i1,-,CL00111,cm,564,767,1,205,+,5'&3',4,0.45,0.0,85.2,4.7e-22,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
4,SSU_rRNA_bacteria,RF00177,TRINITY_DN6417_c1_g15_i1,-,CL00111,cm,612,816,1,205,+,5'&3',4,0.45,0.0,78.0,8.2e-22,!,=,1,1.000,1.000,",",",Bacterial,small,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6385_c1_g14_i1,-,CL00112,cm,715,920,1,206,+,5'&3',4,0.51,0.0,195.8,2.9e-62,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN6385_c1_g14_i1,-,CL00112,cm,790,998,1,206,+,5'&3',4,0.51,0.0,127.5,5.1e-37,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,TRINITY_DN6385_c1_g14_i1,-,CL00112,cm,815,1026,1,206,+,5'&3',4,0.51,0.0,103.5,6.1e-23,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN15000_c0_g1_i1,-,CL00112,cm,673,880,1,207,+,5'&3',4,0.56,0.0,125.4,1.4e-28,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN15000_c0_g1_i1,-,CL00112,cm,671,856,1,207,+,5'&3',4,0.56,0.0,73.2,7.7e-20,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,TRINITY_DN15000_c0_g1_i1,-,CL00112,cm,629,780,1,207,+,5'&3',4,0.56,0.0,53.4,1.4e-14,!,=,1,1.000,1.000,",",",Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6221_c1_g4_i1,-,CL00112,cm,979,1186,1,208,+,5'&3',4,0.52,0.0,197.9,5.5e-63,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,TRINITY_DN6414_c1_g6_i14,-,CL00111,cm,564,771,1,208,+,5'&3',4,0.54,0.0,190.1,4.5e-58,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN6221_c1_g4_i1,-,CL00112,cm,1061,1270,1,208,+,5'&3',4,0.52,0.0,135.5,1.5e-39,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,TRINITY_DN6414_c1_g6_i14,-,CL00111,cm,514,722,1,208,+,5'&3',4,0.54,0.0,144.3,1e-39,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,TRINITY_DN2539_c0_g1_i1,-,CL00112,cm,1101,1301,1,208,+,5',4,0.59,0.0,79.4,2.7e-23,!,=,1,1.000,0.981,",",",Bacterial,large,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,TRINITY_DN6414_c1_g6_i14,-,CL00111,cm,449,654,1,208,+,5'&3',4,0.54,0.0,75.9,5.8e-20,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN2417_c1_g1_i1,-,CL00112,cm,23,236,1,209,+,5'&3',4,0.48,0.0,160.9,1.5e-50,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN2417_c1_g1_i1,-,CL00112,cm,24,217,1,209,+,5'&3',4,0.48,0.0,122.4,2.2e-35,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6221_c1_g9_i2,-,CL00112,cm,1221,1429,1,210,+,5'&3',4,0.53,0.1,167.4,9.1e-53,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6385_c1_g11_i1,-,CL00112,cm,711,920,1,210,+,5'&3',4,0.51,0.0,196.3,2e-62,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,TRINITY_DN6414_c1_g1_i1,-,CL00111,cm,1286,1495,1,210,+,5'&3',4,0.58,0.0,201.0,1.3e-61,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN6221_c1_g9_i2,-,CL00112,cm,1308,1519,1,210,+,5'&3',4,0.53,0.1,100.1,2.4e-28,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN6385_c1_g11_i1,-,CL00112,cm,786,998,1,210,+,5'&3',4,0.51,0.0,127.8,4.3e-37,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,TRINITY_DN6414_c1_g1_i1,-,CL00111,cm,1241,1441,1,210,+,5'&3',4,0.58,0.0,122.0,4.4e-33,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,TRINITY_DN4771_c0_g5_i1,-,CL00112,cm,1088,1291,1,210,+,5',4,0.65,2.6,93.0,7.8e-28,!,=,1,1.000,0.986,",",",Bacterial,large,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,TRINITY_DN4771_c0_g6_i1,-,CL00112,cm,1088,1291,1,210,+,5',4,0.64,3.1,95.8,9.1e-29,!,=,1,1.000,0.986,",",",Bacterial,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,TRINITY_DN6221_c1_g9_i2,-,CL00112,cm,1373,1582,1,210,+,5'&3',4,0.53,0.1,66.0,2.9e-13,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,TRINITY_DN6385_c1_g11_i1,-,CL00112,cm,811,1026,1,210,+,5'&3',4,0.51,0.0,96.4,4.3e-21,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,SSU_rRNA_eukarya,RF01960,TRINITY_DN6414_c1_g1_i1,-,CL00111,cm,1585,1818,1,210,+,5'&3',4,0.58,0.0,109.8,6.5e-30,!,=,1,1.000,1.000,",",",Eukaryotic,small,subunit,ribosomal,RNA
4,SSU_rRNA_microsporidia,RF02542,TRINITY_DN6414_c1_g1_i1,-,CL00111,cm,1091,1279,1,210,+,5'&3',4,0.58,0.0,92.8,3.6e-25,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6221_c1_g12_i1,-,CL00112,cm,1033,1243,1,211,+,5'&3',4,0.55,0.0,197.6,7.2e-63,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN6221_c1_g12_i1,-,CL00112,cm,1111,1330,1,211,+,5'&3',4,0.55,0.0,145.6,1e-42,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,TRINITY_DN6221_c1_g12_i1,-,CL00112,cm,1171,1395,1,211,+,5'&3',4,0.55,0.0,90.9,1.1e-19,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN1104_c0_g1_i1,-,CL00112,cm,668,884,1,212,+,5'&3',4,0.51,0.0,184.0,1e-43,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN2539_c0_g1_i1,-,CL00112,cm,1248,1458,1,212,+,5'&3',4,0.59,0.0,218.0,1.8e-52,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN2539_c0_g1_i1,-,CL00112,cm,1186,1392,1,212,+,5'&3',4,0.59,0.0,105.7,4.2e-30,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN4771_c0_g5_i1,-,CL00112,cm,1173,1380,1,212,+,5',4,0.65,2.7,108.4,5.7e-31,!,=,1,1.000,0.995,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN4771_c0_g6_i1,-,CL00112,cm,1173,1380,1,212,+,5',4,0.64,3.2,114.9,5.1e-33,!,=,1,1.000,0.995,",",",Archaeal,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN4771_c0_g5_i1,-,CL00112,cm,1235,1447,1,213,+,5'&3',4,0.65,3.1,203.5,9.8e-49,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN4771_c0_g6_i1,-,CL00112,cm,1235,1447,1,213,+,5'&3',4,0.64,3.6,211.0,1.1e-50,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN1104_c0_g3_i1,-,CL00112,cm,668,884,1,214,+,5'&3',4,0.53,0.0,185.7,3.8e-44,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,TRINITY_DN4596_c0_g4_i1,-,CL00111,cm,765,976,1,214,+,5'&3',4,0.57,0.0,220.2,7.7e-68,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,TRINITY_DN4596_c0_g4_i1,-,CL00111,cm,716,932,1,214,+,5'&3',4,0.57,0.0,166.3,2.5e-46,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
3,SSU_rRNA_eukarya,RF01960,TRINITY_DN4596_c0_g4_i1,-,CL00111,cm,1006,1231,1,214,+,5'&3',4,0.57,0.0,133.8,3.3e-37,!,=,1,1.000,1.000,",",",Eukaryotic,small,subunit,ribosomal,RNA
4,SSU_rRNA_microsporidia,RF02542,TRINITY_DN4596_c0_g4_i1,-,CL00111,cm,648,854,1,214,+,5'&3',4,0.57,0.0,115.4,3.7e-32,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6385_c1_g13_i1,-,CL00112,cm,845,1059,1,216,+,5'&3',4,0.55,0.0,183.3,4.4e-58,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN6385_c1_g13_i1,-,CL00112,cm,922,1139,1,216,+,5'&3',4,0.55,0.0,82.8,7.4e-23,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6221_c1_g11_i1,-,CL00112,cm,1774,1988,1,217,+,5'&3',4,0.53,0.0,208.3,1.8e-66,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN10254_c0_g1_i1,-,CL00112,cm,3124,3352,1,217,+,5'&3',4,0.52,0.0,57.4,5e-11,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN6221_c1_g11_i1,-,CL00112,cm,1869,2068,1,217,+,5'&3',4,0.53,0.0,129.0,1.7e-37,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN14319_c0_g1_i1,-,CL00112,cm,675,910,1,218,+,5'&3',4,0.36,1.9,103.3,2.7e-31,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN14319_c0_g1_i1,-,CL00112,cm,749,988,1,218,+,5'&3',4,0.36,1.9,60.6,7.8e-16,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,TRINITY_DN14319_c0_g1_i1,-,CL00112,cm,774,1015,1,218,+,5'&3',4,0.36,1.9,58.2,3.1e-11,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN1121_c1_g1_i1,-,CL00112,cm,1372,1591,1,219,+,5'&3',4,0.52,0.0,115.4,2.6e-35,!,*,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,Plant_SRP,RF01855,TRINITY_DN5305_c0_g11_i1,-,CL00003,cm,7,225,1,219,+,5'&3',4,0.65,3.7,160.5,4.2e-45,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN1121_c0_g1_i1,-,CL00112,cm,1490,1704,1,220,+,5'&3',4,0.50,0.0,103.0,3.6e-31,!,*,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6221_c1_g13_i1,-,CL00112,cm,1807,2026,1,220,+,5',4,0.54,0.0,231.1,4.3e-74,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN6221_c1_g2_i1,-,CL00112,cm,1807,2026,1,220,+,5',4,0.54,0.0,233.6,6.1e-75,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,cspA,RF01766,TRINITY_DN800_c0_g1_i1,-,-,cm,173,396,1,220,+,5'&3',4,0.44,0.0,138.2,6.9e-36,!,*,-,-,-,-,-,-,cspA,thermoregulator
1,cspA,RF01766,TRINITY_DN800_c0_g2_i1,-,-,cm,173,396,1,220,+,5'&3',4,0.45,0.0,136.3,2.3e-35,!,*,-,-,-,-,-,-,cspA,thermoregulator
